work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_2752484,user-374011,【周叶/abo调教】走廊尽头的房间,Kasewurst,['全职高手 - 蝴蝶蓝 | Quánzhí Gāoshǒu - Húdié Lán'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,11 Jan 2015,"['周泽楷/叶修', 'Zhōu Zékǎi/Yè Xiū |周泽楷/叶修']","['Zhōu Zékǎi | 周泽楷', 'Yè Xiū | 叶修']",['No Freeform Tags'],No summary,中文-普通话 國語,24000,3/3,2,1789,21,1251747
work_838537,user-118562,Young & Beautiful,Velvetoscar,['One Direction (Band)'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,27 May 2014,"['Harry Styles/Louis Tomlinson', 'Zayn Malik/Liam Payne']","['Louis Tomlinson', 'Harry Styles', 'Niall Horan', 'Zayn Malik', 'Liam Payne', 'OC - Character']",['No Freeform Tags'],No summary,English,227417,34/34,4313,26522,10914,1249132
work_17347727,user-4999553,伪装学渣 车,wyz0531,['伪装学渣 - 木瓜黄 | Wěi Zhuāng Xué Zhā - Mù Guā Huáng'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,08 Jan 2019,['No Relationship Tags'],['No Character Tags'],['No Freeform Tags'],No summary,中文-普通话 國語,2791,1/1,7,9591,13,1242821
work_14760071,user-4102980,【渣反】冰秋 予取予求,c389c389,['人渣反派自救系统'],Mature,['No Archive Warnings Apply'],['No category'],Complete Work,26 May 2018,['No Relationship Tags'],['No Character Tags'],['No Freeform Tags'],No summary,中文-普通话 國語,3767,1/1,3,6438,9,1239168
work_25651510,user-1793389,"the galaxy is endless (i thought we were, too)",cosmogony,['Haikyuu!!'],Teen And Up Audiences,['Major Character Death'],['M/M'],Complete Work,01 Aug 2020,"['Kozume Kenma/Kuroo Tetsurou', 'Akaashi Keiji/Bokuto Koutarou']","['Kozume Kenma', 'Kuroo Tetsurou', 'Bokuto Koutarou', 'Akaashi Keiji']","['Alternate Universe - Soulmates', 'Angst', 'Hurt/Comfort', 'Hospitals', 'Time Skips', 'Stars', 'Terminal Illnesses', 'Emotional Hurt/Comfort', 'Growing Up Together', 'Fluff and Angst', 'starts off very soft and fluffy and then gets very sad', 'im sorry i wrote this', 'Collaboration']",No summary,English,30932,1/1,1804,23605,6763,1237647
work_13777626,user-1252966,浮世 U K I Y O,Sharleena,['방탄소년단 | Bangtan Boys | BTS'],Explicit,"['Graphic Depictions Of Violence', 'No Archive Warnings Apply']",['M/M'],Complete Work,18 Jul 2019,['Min Yoongi | Suga/Park Jimin'],"['Min Yoongi | Suga', 'Park Jimin (BTS)', 'Kim Seokjin | Jin', 'Kim Namjoon | RM', 'Kim Taehyung | V', 'Jeon Jungkook', 'Jung Hoseok | J-Hope']","['Drug Lord Yoongi', 'Succubus Jimin', 'Alternate Universe', 'Alternate Universe - Gang World', 'Alternate Universe - Urban Fantasy', 'Kinda', ""It's just the settings"", 'Alternate Universe - Criminals', 'Violence', 'Blood', 'Disturbing Themes', 'Slow Burn', 'Side Relationships - Freeform', 'Explicit Sexual Content', 'Explicit Language', 'Shibari', 'Brothels', 'Seelie Taehyung', 'Banshee Hoseok', 'Dark', 'Bottom Park Jimin', 'Top Min Yoongi | Suga', 'Light Dom/sub', 'Self-Lubrication', 'cameos of other idols', 'side Taekook - Freeform', 'side namjin', 'Scent Marking', 'Finger Sucking', 'Past Abuse', 'Implied/Referenced Rape/Non-con', 'Come Eating', 'Slight Pain Kink', 'Praise Kink', 'Cock Slapping', 'Gunplay']",No summary,English,410772,22/22,7615,46556,8911,1227270
work_15475977,user-909869,破云 Chapter 156,huaishang233,['破云'],Not Rated,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,29 Jul 2018,['No Relationship Tags'],['No Character Tags'],['No Freeform Tags'],No summary,中文-普通话 國語,200,1/1,148,14722,105,1227214
work_14446512,user-728258,Hero Class Civil Warfare,RogueDruid (Icarius51),['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],Teen And Up Audiences,"['Choose Not To Use Archive Warnings', 'No Archive Warnings Apply']","['Gen', 'Multi']",Complete Work,28 Nov 2018,"['Midoriya Izuku & Yaoyorozu Momo', 'Jirou Kyouka & Yaoyorozu Momo', 'Midoriya Izuku & Shinsou Hitoshi', 'Hatsume Mei & Midoriya Izuku', 'Midoriya Izuku & Shouji Mezou', 'Hatsume Mei & Yaoyorozu Momo', 'Midoriya Izuku & Monoma Neito']","['Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Nedzu (My Hero Academia)', 'Yamada Hizashi | Present Mic', 'Yagi Toshinori | All Might', 'Bakugou Katsuki', 'Jirou Kyouka', 'Yaoyorozu Momo', 'Monoma Neito', 'Todoroki Shouto', 'Iida Tenya', 'Tokage Setsuna', 'Shinsou Hitoshi', 'Hatsume Mei', 'Shouji Mezou', 'Uraraka Ochako']","['Bakugou Katsuki Swears A Lot', 'Hero Worship', 'Mind Games', 'Emotional Manipulation', 'Villain Midoriya Izuku', 'But its for class', 'Heroes to Villains', 'The Teachers were not prepared', 'Things get... out of hand.', 'Hacking', 'bending the rules', 'Explosions', 'Paintball', 'Car Chases', 'Demolition', 'Lies', 'Cheating Villians', 'Read the Rules You Morons', ""Otherwise it'll kick your ass"", '""We\'re Villains. We don\'t play fair""', 'Betrayal', 'backstabbing', 'Double agents who don;t know they are double agents.', 'Motorcycles', 'The Sewer Level always sucks']",No summary,English,85769,33/33,6955,49933,14348,1217522
work_24481312,user-2089,Bring Him to His Knees,Musyc,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['F/M'],Complete Work,05 Jun 2021,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Harry Potter', 'Pansy Parkinson', 'Blaise Zabini', 'Narcissa Black Malfoy']","['Aurors', 'Auror Draco Malfoy', 'Head Auror Harry Potter', 'Secondary Harry Potter/Pansy Parkinson', 'Past Draco Malfoy/Pansy Parkinson', 'Draco Malfoy & Harry Potter Friendship', 'Hermione Granger & Pansy Parkinson Friendship', 'Draco Malfoy & Pansy Parkinson Friendship', 'Case Fic', 'Undercover', 'Undercover as a Couple', 'Mutual Pining', 'Mutually Unrequited', 'Not Actually Unrequited Love', 'Mental Health Issues', 'Psychological Trauma', 'Minor Character Death', 'Sex Club', 'First Kiss', 'First Time', 'Size Difference', 'Size Kink', 'Draco Malfoy Has a Large Cock', 'Big Dick Draco', 'Praise Kink', 'Possessive Behavior', 'Marking', 'idiots to lovers', 'Inappropriate Use of Malfoy Signet Ring', 'Public Sex']",No summary,English,246526,31/31,5535,19185,6210,1215822
work_10672917,user-946070,The Debt of Time,ShayaLonnie,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['Multi'],Complete Work,25 Nov 2017,"['Sirius Black/Hermione Granger', 'Hermione Granger/Remus Lupin', 'Remus Lupin/Nymphadora Tonks', 'Harry Potter/Ginny Weasley', 'James Potter/Lily Evans Potter']","['Hermione Granger', 'Sirius Black', 'Remus Lupin', 'Harry Potter', 'Nymphadora Tonks', 'Draco Malfoy', 'Ron Weasley', 'Ginny Weasley', 'James Potter', 'Lily Evans Potter', 'Dorea Black Potter', 'Charlus Potter', 'Various Characters']","['Alternate Universe - Canon Divergence', 'Alternate Universe - Time Travel', 'Soul Bond', 'Werewolf Mates', 'Violence', 'Explicit Sexual Content', 'Explicit Language', 'Character Death', 'Implied/Referenced Child Abuse']",No summary,English,715940,154/154,6446,14616,6345,1212266
