work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_4304088,user-1280859,History Repeats Itself,tragicomic_relief,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Choose Not To Use Archive Warnings'],['M/M'],Work in Progress,16 Sep 2022,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Anthony Goldstein', 'Terry Boot', 'Michael Corner', 'Original Male Character(s)', 'Tom Riddle | Voldemort']","['AU', 'Time Travel', 'Do-Over', 'Alternate Reality', 'one-sided friendship', 'Friends to Lovers', 'Hogwarts First Year', 'Hogwarts Second Year', 'Hogwarts Third Year', 'Hogwarts Fourth Year', 'Hogwarts Fifth Year', 'Hogwarts Sixth Year', 'POV Draco Malfoy', 'enjoy C- writing skills', 'Canon Related', 'Canon Rewrite', 'v salty draco in early chapters', 'seriously this writing is below par', 'Illustrations', 'Slow To Update', 'Ravenclaw Draco Malfoy', ""draco doesn't know what he's doing half the time"", 'Oblivious Draco Malfoy', 'Pining Harry Potter', 'Slow Build', 'Draco Malfoy-centric', 'occurrences of', 'Panic Attacks', 'an anon on tumblr said that draco has ptsd (PRE-traumatic stress disorder) and they are not wrong', 'me; grabbing canon: i will dismantle this oppressive establishment BOARD BY BOARD', 'Blushing']","Draco wakes up in his bed after the war to see he’s eleven years old with the knowledge of what the future holds. Wanting to set things right, he does things a little differently. And by different, it means becoming friends with the Golden Trio, and falling in love with the one and only Harry Potter apparently.",English,168225,34/39,2057,11474,2786,318189
work_2711060,user-50188,The Moon Looks Lovely Tonight,Omi_Ohmy,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,14 Dec 2014,['Draco Malfoy/Harry Potter'],"['Hermione Granger', 'Ron Weasley', 'Luna Lovegood', 'Gregory Goyle']","['Board Games', 'Owls', 'Potions', 'Sharing a Bed', 'Grimmauld Place', 'HP: EWE', 'Pining', 'Cooking', 'Wizarding Traditions (Harry Potter)', 'Courtship']","When Harry moves into the damp and empty Black house, it doesn’t quite feel like home. And then the first owl moves in. After that, it’s a steep slope leading to bed-sharing, more owls, assorted housemates, strange potions experiments, and terrible cooking. And a bit of waltzing, too.",English,35723,1/1,287,11471,2984,144378
work_13106973,user-1554475,Moon-Eyed,loveglowsinthedark,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,23 Dec 2017,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Kreacher (Harry Potter)', 'OFC', 'OMC']","['Veela Draco Malfoy', 'Werewolf Harry Potter', 'Potions Master Draco Malfoy', 'POV Draco', 'Bottom Draco', 'Top Harry', 'Rimming', 'Anal Fingering', 'Anal Sex', 'Mouth Fucking', 'Kissing', 'UST', ""i legit can't remember any more rn"", ""i'll add them later if i remember some more tags lol"", 'birthday fic!!!!', 'Banter', 'all them feels', 'Fluff', 'Humour', 'Smut']","Draco Malfoy, Head of Veela Affairs at the Department of Magical Beings, does not do people favours. ",English,29699,1/1,468,11469,2759,154377
work_14755667,user-1650347,Scent and Sensibility,aidaninkling,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,26 May 2018,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Narcissa Black Malfoy']","['A Bunch of Other Mentions But Nothing Major', 'Alpha/Beta/Omega Dynamics', 'Arranged Marriage', 'Mating Cycles/In Heat', 'Alternate Universe - Royalty', 'Prince Draco Malfoy', 'Best Mom Ever Narcissa', 'Snarky Draco Malfoy', 'Eternally Patient Harry Potter', 'Alpha Harry Potter', 'Omega Draco Malfoy', 'Wow I should stop tagging now', 'Smut', 'Shameless Smut', 'Knotting', 'Dirty Talk', 'Implied Mpreg', 'completely self-indulgent']","“I don’t care if Potter likes me,” Draco sniffed, coming to terms with his mother’s betrayal, both of his hand in marriage – or mating – and her trust in his likeability. Old lady was obviously losing it. He was adorable.",English,7503,1/1,104,11438,1561,141907
work_22365040,user-4729745,"he's a killer queen, sunflower, guillotine",hoye,"['Fullmetal Alchemist - All Media Types', 'Harry Potter - J. K. Rowling']",Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Work in Progress,13 Mar 2022,['No Relationship Tags'],"['Edward Elric', 'Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Luna Lovegood', 'Neville Longbottom', 'Blaise Zabini', 'Fred Weasley', 'George Weasley', 'Albus Dumbledore', 'Minerva McGonagall', 'Severus Snape', 'Truth (Fullmetal Alchemist)', 'Original Characters', 'Remus Lupin', 'Sirius Black']",['Alternate Universe - Canon Divergence'],"He has to be the weirdest Hufflepuff Harry’s ever seen.Scratch that, he’s the weirdest Hufflepuff Hogwarts has ever seen.",English,218412,28/?,3515,11409,3529,348904
work_15766221,user-3861138,The Seduction,senlinyu,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['F/M'],Complete Work,22 Aug 2018,['Hermione Granger/Draco Malfoy'],"['Draco Malfoy', 'Hermione Granger']","['Attempted Seduction', 'Seduction', 'Cooking', 'Kitchen Sex', 'Friendship/Love', 'Enemies to Friends to Lovers', 'Oblivious', 'Miscommunication', 'Porn with Feelings', 'Porn With Plot', 'Minor foot kink', 'POV Draco Malfoy', 'Mutual Pining']","“Hermione,” he said in a strained voice, ”please don’t take offense by how blunt I’m about to be, but I’m honestly afraid that if I explain this with any type of subtlety it will somehow continue to elude you.”",English,11686,1/1,271,11343,2448,182699
work_242815,user-17087,Amateur Cartography,worksofstone,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['F/M'],Complete Work,21 Aug 2011,"['Hermione Granger/Draco Malfoy', 'Harry Potter/Ginny Weasley']","['Hermione Granger', 'Draco Malfoy', 'Ginny Weasley', 'Ron Weasley', 'Harry Potter', 'Andromeda Black', 'Teddy Lupin']","['Introspection', 'Romance', 'One Night Stands', 'Alternate Universe - Post-War', 'HP: EWE', 'Female Friendship', 'POV Female Character', 'Female Protagonist', 'Bechdel Test Pass', 'Betaed', 'Britpicked', 'Loss of Virginity', 'Het']","That one-night stand with Draco Malfoy was a mistake. Hermione doesn't make mistakes, or at least she isn't supposed to. She's working hard at her Ministry career, however frustrating and pointless her job may be, and she's also got to live up to everyone's expectations as Hogwarts's most famous Muggle-born and a top-tier War Hero. So, why is she still sleeping with Draco Malfoy, ex-Death Eater and infamous pureblood? And why isn't she certain that she wants to stop?",English,20995,1/1,257,11336,2353,188837
work_13990401,user-2878526,Dress up in You,MsKingBean89,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,18 Jul 2019,"['Sirius Black/Remus Lupin', 'Sirius Black & Remus Lupin']","['Sirius Black', 'Remus Lupin', 'James Potter', 'Lily Evans Potter', 'Marlene McKinnon', 'Marauders (Harry Potter)', 'Arabella Figg', 'Dorcas Meadowes', 'Kingsley Shacklebolt', 'Alice Longbottom', 'Frank Longbottom', 'Mary Macdonald', 'Fenrir Greyback', 'Original Muggle Character(s)']","['wolfstar', 'AU', 'Alternate Universe - Non-Magical', 'Alternate Universe - Muggle', 'Band Fic', 'Modern AU']",Non-magical modern AU - Marauders/Wolfstar,English,88408,19/19,1044,11323,2485,237595
work_28023093,user-35202,Pythonicus,Lomonaaeren,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,18 Dec 2020,"['Harry Potter & Slytherin Students', 'Regulus Black & Harry Potter', 'Harry Potter & Severus Snape', 'Lucius Malfoy & Harry Potter', 'Harry Potter & Black Family', 'Harry Potter & Voldemort', 'Albus Dumbledore & Harry Potter', 'Minor or Background Relationship(s)']","['Harry Potter', 'Albus Dumbledore', 'Severus Snape', 'Regulus Black', 'Original Characters', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Andromeda Black Tonks', 'Rufus Scrimgeour', 'Lily Evans Potter', 'James Potter', 'Sirius Black', 'Bellatrix Black Lestrange', 'Peter Pettigrew', 'Remus Lupin', 'Evan Rosier']","['Time Travel', 'First War with Voldemort', 'Alternate Universe - Canon Divergence', 'Unspeakable Harry Potter', 'Defense Against the Dark Arts Professor Harry Potter', 'Angst', 'Drama', 'Humor', 'Present Tense']","Sequel to “Princeps” and “Potens.” Harry has gained the loyalty of many of the young Slytherins, and others he never expected. Now he attempts to find and destroy Voldemort’s Horcruxes and protect and teach his students while avoiding Time’s plans—and his followers’—to make him into a Lord.",English,44388,7/7,905,11310,1143,86829
work_11277078,user-148079,You And Me,bixgirl1,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,23 Jun 2017,"['Draco Malfoy/Harry Potter', 'Hermione Granger/Ron Weasley']","['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Hermione Granger']","['Hogwarts Eighth Year', 'Friendship', 'Friends to Lovers', 'D/s', 'Under-negotiated Kink', 'Implied subspace', 'Veritaserum', 'life debts', 'Life Debt theory', 'Falling In Love', 'First Times', 'Frotting', 'Oral Sex', 'Anal Fingering', 'Rimming', 'Anal Sex', 'Spanking', 'Sexual exploration']","When Harry sits down with Malfoy, he's really only looking for a reprieve from the constant stares and whispers. (Mostly.)  What he gets instead are a series of strange events that lead to a friendship that is something else, questions that nobody knows how to answer, and the realisation that the person that Harry doesn't know how to hate, anymore, seems to be the person who knows exactly what he needs.",English,27619,1/1,474,11292,2514,175526
work_717901,user-50188,"Coffee, Cakes and Doorknob Snakes",Omi_Ohmy,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,12 Mar 2013,['Draco Malfoy/Harry Potter'],"['Hermione Granger', 'Ron Weasley', 'Pansy Parkinson', 'Severus Snape', 'George Weasley', 'Draco Malfoy', 'Harry Potter']","['Humor', 'HP: EWE', 'Parseltongue']","Harry's house is trying to kill him, and only one person can help him: pity it's Draco Malfoy",English,40842,1/1,209,11254,2847,172764
work_15432591,user-35202,Shadow Magic,Lomonaaeren,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,01 Aug 2018,"['Minor or Background Relationship(s)', 'Theodore Nott/Harry Potter']","['Harry Potter', 'Petunia Evans Dursley', 'Vernon Dursley', 'Dudley Dursley', 'Theodore Nott', 'Draco Malfoy', 'Severus Snape', 'Albus Dumbledore', 'Luna Lovegood', 'Nott Sr. (Harry Potter)', 'Neville Longbottom', 'Sirius Black', 'Tom Riddle | Voldemort', 'Fred Weasley', 'George Weasley', 'Susan Bones']","['Alternate Universe - Canon Divergence', 'Weird Magic', 'Shadows - Freeform', 'Slytherin Harry Potter', 'Dark Harry Potter']","AU. Harry was born with a power the Dark Lord knows not: the magic to see into shadows, to walk the shadows, and to send the shadows everywhere. This changes his life rather dramatically.",English,48243,7/7,663,11217,2582,155434
work_6996898,user-1199785,Snapped,TheFeistyRogue,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['F/M'],Complete Work,16 Jan 2017,['Hermione Granger & Harry Potter'],"['Albus Dumbledore', 'Harry Potter', 'Draco Malfoy', 'Severus Snape', 'Gilderoy Lockhart', 'Minerva McGonagall', 'Lucius Malfoy', 'Baneofallrodents', 'Hermione Granger', 'Ron Weasley', 'Sirius Black', 'Peter Pettigrew', 'George Weasley', 'Fred Weasley', 'Voldemort', 'Remus Lupin', 'Nagini (Harry Potter)', 'Ginny Weasley']","['Alternate Universe - Hogwarts', 'Humour', 'Crack', ""But I'll probably try to continue it as a story"", 'Ding', 'Bullshit detectors', 'Slytherin Harry', 'Gryffindor Harry', ""He's a snake in lion's clothing"", 'Intelligent Harry', 'Badass Harry', 'Grey Harry', ""Lockhart's a prat"", 'So Is Ron', 'BAMF Hermione Granger', 'Powerful Harry', 'Book 2: Harry Potter and the Chamber of Secrets', 'Romance', 'Manipulative Dumbledore', 'Ron Weasley Bashing', 'Dumbledore Bashing', 'just a little', 'ManipulativeOverworkedNegligent!Dumbledore', ""let's make that a tag"", 'Crazy Dumbledore', 'Crack Treated Seriously', 'Good Severus Snape']","“Scared Potter?” Malfoy sneered, and Harry snapped. He was done, finished, fed up with playing the innocent little Gryffindor with no common sense and a microscopic amount of intelligence. He rolled his eyes.",English,19478,13/13,1093,11186,2335,238170
work_23872387,user-220929,Draco Malfoy and the Mirror of Ecidyrue,starbrigid,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],"['Gen', 'M/M']",Complete Work,31 May 2020,"['Draco Malfoy/Harry Potter', 'Draco Malfoy & Severus Snape', 'Hermione Granger & Draco Malfoy']","['Draco Malfoy', 'Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Severus Snape', 'Lucius Malfoy', 'Dobby (Harry Potter)']","['Time Travel', 'Slow Burn', 'Hermione Granger & Draco Malfoy Friendship', 'Fluff and Angst', 'Snarky Draco Malfoy', 'Abuse', 'Post-Traumatic Stress Disorder - PTSD', 'Slightly unreliable narrator']","All it takes is one look in a mirror and an ill-advised attempt to shatter it, before an embittered Draco Malfoy fresh out of Azkaban is sent back into his body on the day he gets his Hogwarts letter.",English,90081,18/18,1075,11134,1629,245481
work_7609768,user-8,Erosmancy,astolat,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,28 Jul 2016,['Draco Malfoy/Harry Potter'],"['Blaise Zabini', 'Mrs Zabini', 'Draco Malfoy', 'Harry Potter', 'Albus Dumbledore', 'Narcissa Black Malfoy', 'Hermione Granger']","['Consent Issues', 'Hogwarts Era', 'Alternate Universe - Canon Divergence', 'Hogwarts Sixth Year']","Blaise was immune to whatever it was people usually felt around his mother, for which he was profoundly grateful, since no one needed an Oedipal complex on quite that spectacular a scale, but that didn’t mean he didn’t have a thorough respect for her gift.",English,11057,1/1,315,11094,1849,132422
work_8181095,user-223228,Strive,Mister-Tom-A-Dildo-Lover (Watermelonsmellinfellon),['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Work in Progress,04 Jan 2020,['Harry Potter/Tom Riddle'],"['Harry Potter', 'Tom Riddle', 'Albus Dumbledore', 'Mortimer(Death)']","['tomarry - Freeform', ""mostly Tom's POV"", 'Obsessive-Tom', 'Obsessive Behavior', 'Alternate Universe', 'LITERALLY', 'Master of Death Harry Potter', 'Professor Potter', 'Humor', 'Tom is thirsty', 'Homosexuality', 'Dimension Travel', ""Tom wants Harry's attention"", 'Tom is Jealous', 'Sexism', 'Mild Language', 'Teacher-Student Relationship', ""Tom is 17 so he's an adult"", 'Time Travel', 'time-travel', 'Alternate Universe - Time Travel']",Tom Riddle finds that he does not like it when Professor Potter doesn't pay him any attention. Something should be done about that.,English,42833,23/?,1178,11091,2905,209617
work_8274067,user-264155,Or the Look Or the Words,LullabyKnell,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,13 Oct 2016,"['Harry Potter/Ron Weasley', 'Minor or Background Relationship(s)']","['Harry Potter', 'Ron Weasley', 'Gryffindor Student(s)', 'Hogwarts Students', 'Triwizard Champions - Character']","['Alternate Universe - Canon Divergence', 'Alternate Canon', 'Universe Alteration', 'Fluff', 'Humor', 'Fluff and Humor', 'Friends to Lovers', 'Gen or Pre-Slash', 'Yule Ball', 'Book 4: Harry Potter and the Goblet of Fire', 'Goblet of Fire AU', 'Gryffindor Common Room', 'Wordcount: 1.000-5.000', '5+ AU Headcanons', 'Brief Mention of Underage Drinking', 'Oblivious Harry Potter', 'POV Harry Potter', 'POV Third Person Limited', 'First Kiss', 'Background Relationships']","Goblet of Fire AU: The change in their relationship happened during fourth year, when an exhausted and dateless Harry groaned out the important question of, “Why can’t we just go together?”",English,6401,1/1,387,11082,2723,99126
work_5403371,user-191264,Any Instrument,dicta_contrion,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,19 Dec 2015,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Millicent Bulstrode', 'Pansy Parkinson', 'Gregory Goyle', 'Blaise Zabini', 'Kingsley Shacklebolt', 'Gawain Robards', 'Percy Weasley', 'Croaker (Harry Potter)', 'House-Elves (Harry Potter)']","['HP: EWE', 'Post-Deathly Hallows', 'Slow Build', 'Mystery', 'Politics', 'Angst', 'mental health', 'Disability', 'Disability Management', 'Coming Out', 'Awkward First Times', 'Wandlore', 'Elder Wand', 'long walks', 'Magic', 'Kittens']",Draco Malfoy wouldn't go back to England for anything less than an exceptional case. Being asked to figure out why Harry Potter can't control his magic might be exceptional enough to qualify.,English,131102,22/22,954,11080,3554,243268
work_8676250,user-244546,The Cigarette Case,AgentMalkere,['Fantastic Beasts and Where to Find Them (Movies)'],General Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,12 Dec 2016,['Original Percival Graves/Newt Scamander'],"['Newt Scamander', 'Original Percival Graves', 'The Niffler']","['really more pre-Graves/Newt', 'Very Pre', 'the niffler and its sticky paws']",Apparently even Gellert Grindelwald isn't immune to a niffler's sticky paws. ,English,6764,4/4,453,11053,2406,84310
work_13978644,user-3399492,Resurrect The Living,fascinationex,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Work in Progress,26 Jun 2022,['Harry Potter/Tom Riddle | Voldemort'],"['Harry Potter', 'Tom Riddle | Voldemort', 'Hermione Granger', 'Ron Weasley', 'Severus Snape', 'Peter Pettigrew', 'Quirinus Quirrell', 'Sirius Black', 'Dursley Family (Harry Potter)']","['Master of Death Harry Potter', 'Slow Burn', 'like very very slow burn', 'Violence', 'Necromancy', 'Mental Instability', 'Other Additional Tags to Be Added', ""Book 1: Harry Potter and the Philosopher's Stone"", 'dead things', 'A lot of dead things', 'Alternate Universe - Canon Divergence', ""It's au before we even get to the time travel"", ""don't think I can't see you putting spoilers in the bookmarks smh"", 'Minor Character Death', 'This fic is tagged for its pairing but pls note it is gen for a long time', 'Body Horror', 'Again this fic is very slow paced!!!']",Circumstance makes Harry an offer he can't refuse.,English,97395,35/?,2842,10933,4377,241525
work_14452923,user-3259101,All the Wrong Things,LovesBitca8,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['F/M'],Complete Work,14 Apr 2019,['Hermione Granger/Draco Malfoy'],"['Draco Malfoy', 'Hermione Granger', 'Narcissa Black Malfoy', 'Lucius Malfoy', 'Blaise Zabini', 'Pansy Parkinson', 'Harry Potter']","['Sequel', 'Angst', 'Mutual Pining', 'Occlumency', 'Romance', 'Smut', 'Teenage Draco Malfoy', 'Death Eaters', 'Implied/Referenced Rape/Non-con', 'brief mentions of sexual slavery', 'Flashbacks', 'Co-workers']","Sequel to ""The Right Thing to Do"" - Draco's POV. Part 2 of the ""Rights and Wrongs"" series.",English,160297,24/24,2321,10894,2549,533579
