work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_17890382,user-514371,No Grave Can Hold My Body Down,a_dale,"['Harry Potter - J. K. Rowling', 'Thor (Movies)', 'The Avengers (Marvel Movies)']",Not Rated,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,23 Feb 2019,['Loki (Marvel)/Harry Potter'],"['Loki (Marvel)', 'Harry Potter', 'Thor (Marvel)', 'Death (Harry Potter)', 'Thanos (Marvel)']","['Post-Harry Potter and the Deathly Hallows', 'Post-Thor: Ragnarok (2017)', 'Pre-Avengers: Infinity War Part 1 (Movie)', 'though just', 'and technically this ends at the beginning of IW', ""but it's setting up for no IW so"", 'Master of Death Harry Potter', 'BAMF Harry Potter', 'Protective Harry Potter', 'Fate has a favourite child and his name is Harry Potter', 'Temporary Character Death', 'Canon-Typical Violence', 'Probably ooc', 'super crack', 'somewhat treated seriously', 'Soulmate-Identifying Marks']",No summary,English,3447,1/1,50,7408,725,88795
work_1115333,user-18820,Friend,esama,"['Sherlock (TV)', 'Harry Potter - J. K. Rowling']",General Audiences,['Choose Not To Use Archive Warnings'],['Gen'],Complete Work,02 Jan 2014,['Sherlock Holmes & Harry Potter'],"['Sherlock Holmes', 'Harry Potter', 'Mycroft Holmes', 'Mrs. Holmes', 'The Skull (Sherlock)']","['Alternate Universe', 'Crossover', 'Kid Fic', 'Character Death', 'Do not repost']",No summary,English,7909,1/1,130,7401,1468,46800
work_1115355,user-18820,Potter's Wheel,esama,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Choose Not To Use Archive Warnings'],['Gen'],Complete Work,02 Jan 2014,['No Relationship Tags'],"['Harry Potter', 'Tom Riddle | Voldemort']","['Alternate Universe', 'mindscape', 'Dumbledore Bashing', 'Snape Bashing', 'Molly Weasley Bashing', 'Past Mind Control', 'Do not repost']",No summary,English,6265,1/1,106,7390,1488,69003
work_36781936,user-13838551,quite like us,alarainai,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,30 Apr 2022,['Regulus Black/James Potter'],"['James Potter', 'Regulus Black', 'Sirius Black', 'Remus Lupin', 'Bartemius Crouch Jr.']","['Alternate Universe - Modern Setting', 'Texting', 'Wrong Number AU', 'Background Wolfstar']",No summary,English,67315,16/16,831,7389,1546,126359
work_15127982,user-1554475,Show Me,loveglowsinthedark,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,01 Jul 2018,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Pansy Parkinson', 'Ginny Weasley']","['eighth year', 'Patronus', 'Getting Together', 'Awkward Flirting', ""THEY'RE DORKS"", 'Fluff', 'Harry Teaches Draco to Cast a Patronus', 'And like', 'other cute stuff happens', 'Gift Fic']",No summary,English,7355,1/1,269,7372,1223,53026
work_31035770,user-6101732,your lonely calls to me,Avendell,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['F/M'],Complete Work,04 May 2021,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy']","['Healer Hermione Granger', 'Azkaban', 'Hurt Draco Malfoy', 'Hurt/Comfort', 'Post-War', 'Angst and Hurt/Comfort', 'Sad Sponge Bath', 'Abuse', 'Emotional/Psychological Abuse', 'Digital Art']",No summary,English,3085,1/1,349,7362,851,70913
work_13557357,user-1841251,The Chamber of Secrets and Half the Adults are Idiots,Des98,"['Harry Potter - Fandom', 'Harry Potter (books)']",Mature,['Graphic Depictions Of Violence'],"['F/F', 'F/M', 'Gen', 'Multi']",Complete Work,04 Mar 2018,"['Harry Potter/Draco Malfoy', 'Millicent Bulstrode/Pansy Parkinson', 'Luna Lovegood/Ginny Weasley', 'Ron Weasley/Hermione Granger', 'Narcissa Malfoy/OFC']","['Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Draco Malfoy', 'Pansy Parkinson', 'Blaise Zabini', 'the whole gang basically', 'Minerva McGonagall', 'Albus Dumbledore', 'Severus Snape', 'Gilderoy Lockhart']","[""abusive dursley's"", 'Abusive Lucius Malfoy', 'Fic based on a tumblr prompt', 'multi-chapter fic', ""Albus Dumbledore learns he's a bloody fucking idiot"", ""Snape learns he's an arse"", 'And slowly learns not to be so much of an arse', 'maybe...', 'Gryffindor/Slytherin Friendships', 'Inter-House Friendships', 'Fix-It', 'AU', 'obviously', ""if you haven't got that"", 'Sporadic Updates', 'Unreliable Narrator', 'The golden trio is basically a golden clusterfuck', 'because everybody is friends now yay', 'Well - Freeform', 'Somewhat']",No summary,English,42832,33/33,1521,7348,887,161624
work_6109822,user-1613990,Harriet Potter Is,setepenre_set,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,26 Feb 2016,['No Relationship Tags'],['Harry Potter'],['No Freeform Tags'],No summary,English,2071,1/1,345,7343,2524,52014
work_2617205,user-192660,The Care and Management of Volatile Veelas,dracogotgame,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,28 Dec 2014,"['Draco Malfoy/Harry Potter', 'Fleur Delacour/Bill Weasley']",['Narcissa Black Malfoy'],['Veela Draco'],No summary,English,12219,1/1,132,7341,1495,110918
work_27708119,user-5683279,Hadriana Potter and Mother Magic: Betrayals,Mast3rofd3ath,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,"['Graphic Depictions Of Violence', 'Major Character Death']","['F/M', 'M/M']",Complete Work,18 Jun 2022,"['Harry Potter/Tom Riddle', 'Draco Malfoy & Harry Potter', 'Harry Potter & Severus Snape', 'Lucius Malfoy/Narcissa Black Malfoy', 'Lucius Malfoy & Harry Potter', 'Draco Malfoy/Blaise Zabini']","['Harry Potter Characters', 'Severus Snape', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Draco Malfoy', 'Blaise Zabini', 'Pansy Parkinson', 'Daphne Greengrass', 'Theodore Nott', 'Hermione Granger', 'Ron Weasley', 'Molly Weasley', 'Albus Dumbledore', 'Tom Riddle | Voldemort']","['Female Harry Potter', 'Time Travel', 'Harry Potter is Lord Peverell', 'Master of Death Harry Potter', 'BAMF Harry Potter', 'BAMF Draco Malfoy', 'BAMF Severus Snape', 'Dark Harry', 'Albus Dumbledore Bashing', 'Manipulative Albus Dumbledore', 'Ron Weasley Bashing', 'Hermione Granger Bashing', 'Minor Hermione Granger/Ron Weasley', 'Ginny Weasley Bashing', 'Good Slytherins', 'Good Malfoy Family (Harry Potter)', 'Good Severus Snape', 'Marauders Bashing (Harry Potter)', ""I'm not a fan of the marauders"", 'James Potter was a bully', 'Sirius Black was capable of', 'murder at sixteen', 'remus has no spine bruh', ""harry's surrounding herself with family"", 'Goblins', 'the goblins are rooting for tomarry', 'Pagan Rituals', 'Pagan Gods', 'Death is sassy and exasperated', 'Apocalypse', 'hecate just wants her magical babies to be happy', 'olde ways', 'Pureblood Culture (Harry Potter)', 'Politics', 'dumbles done fucked up mate', 'Dobby (Harry Potter) Lives', 'fenrir greyback isnt a baddie', 'Well - Freeform', ""he's a baddie but not a BADDIE"", 'sirius and remus shall need to grovel', 'Tom Riddle Needs a Hug', 'dursleys get sent to prison for being awful people', 'Murder and Mayhem', 'harry fucks shit up', 'harry takes ass and kicks names', 'kinda fast paced in the beginning', 'Muggle Culture', 'Wizarding Culture (Harry Potter)', 'Harry Potter is Lord Potter', 'Harry Potter is Lord Black', 'Lord Gryffindor', 'Heir of Slytherin Harry Potter']",No summary,English,68847,21/21,1106,7329,1981,227279
work_8374798,user-946070,The Reclamation of Black Magic,ShayaLonnie,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],"['F/M', 'Gen', 'M/M']",Work in Progress,14 Mar 2019,"['Hermione Granger/Harry Potter', 'Sirius Black/Remus Lupin', 'Remus Lupin/Original Female Character(s)', 'Sirius Black/Original Male Character(s)', 'Sirius Black/Original Female Character(s)', 'Various Relationships']","['Dorea Black Potter', 'Sirius Black', 'Harry Potter', 'Hermione Granger', 'Remus Lupin', 'Albus Dumbledore', 'Minerva McGonagall', 'Various Characters']","['Canonical Character Death', 'Violence', 'Explicit Language', 'Implied/Referenced Child Abuse', 'Het and Slash', 'Alternate Universe', 'Alternate Universe - Canon Divergence', 'Explicit Sexual Content']",No summary,English,191678,39/?,3322,7328,2668,236260
work_6454921,user-264155,"Percy Weasley and the Terrible, Horrible, No Good, Very Bad Day",LullabyKnell,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,04 Apr 2016,['No Relationship Tags'],"['Percy Weasley', 'Oliver Wood', 'Minerva McGonagall']","['Universe Alteration', 'Alternate Universe - Canon Divergence', 'Pre-Canon', ""Pre-Philosopher's Stone"", 'Fix-It', 'Humor', ""Hogwarts' Terrible Security"", 'BAMF Minerva McGonagall', 'Wordcount: 1.000-5.000', 'Wordcount: 1.000-3.000', 'One Shot']",No summary,English,2031,1/1,146,7312,1260,75020
work_15848610,user-9,Harry Potter and the Secrets of Vipers,orphan_account,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Graphic Depictions Of Violence'],"['F/F', 'F/M', 'M/M']",Work in Progress,06 Jul 2019,"[""It's a surprise""]","['Harry Potter', 'Original Male Character(s)', 'Jules Potter - Character', 'Pansy Parkinson', 'Theodore Nott', 'Daphne Greengrass', 'Blaise Zabini', 'Justin Finch-Fletchley', 'Hermione Granger', 'Neville Longbottom', 'Draco Malfoy', 'Sirius Black', 'James Potter', 'Albus Dumbledore', 'Ron Weasley', 'Seamus Finnegan', 'Andromeda Tonks', 'Original Female Character(s)', 'Luna Lovegood', 'Ginny Weasley', 'Susan Bones', 'Remus Lupin', 'Peter Pettigrew', 'Bartemius Crouch Jr.', 'Barty Crouch', 'Voldemort', 'Tom Riddle | Voldemort', 'Lord Nott', 'Lucius Malfoy', 'Dolores Umbridge', 'Severus Snape', 'Fred Weasley', 'George Weasley']","['Slytherin Politics', 'Slytherin!Harry', 'Slytherin!Harry Potter - Freeform', 'Slytherin Harry', 'Morally Grey Harry Potter', 'Grey Harry Potter', 'Book 5: Harry Potter and the Order of the Phoenix', ""i'm finally developing my antagonists what a concept"", ""i'm still picking at plot holes"", 'also developing wizarding politics', 'Dark Magic', 'WBWL', ""it's tagged wbwl because of uncertainty in books 1-4 about the actual bwl"", ""at this point if you've read book 4 you can probably guess who it is"", 'Independent Harry Potter', 'everyone hates umbridge', 'because duh', 'even the death eaters hate umbridge']",No summary,English,148243,15/26,2177,7311,1336,219652
work_11911782,user-1221814,Hogwarts Playground,elvirakitties,"['Harry Potter - J. K. Rowling', 'Supernatural', 'Lucifer (TV)']",Not Rated,"['Graphic Depictions Of Violence', 'Major Character Death']","['F/M', 'M/M', 'Other']",Work in Progress,22 Jun 2022,"['Lucifer (Supernatural) & Harry Potter', 'Harry Potter/Severus Snape', 'Lucius Malfoy/Narcissa Black Malfoy']","['Albus Dumbledore', 'Harry Potter', 'Severus Snape', 'Lucifer (Supernatural)', 'Death (Harry Potter)', 'Tom Riddle | Voldemort', 'The Weasleys', 'Draco Malfoy', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Hermione Granger', 'The Dursleys']","['Alternate Universe - Canon Divergence', 'Dumbledore Bashing', 'Manipulative Dumbledore', 'Weasley Bashing', 'Hermione Granger Bashing', 'Good Malfoy Family', 'Good Severus Snape', 'Pre-Slash', 'Slash', 'Minor Character Death', 'Master of Death Harry Potter', 'Protective Lucifer', 'Possessive Lucifer', 'Abusive Dursley Family', 'Dursley Bashing']",No summary,English,64577,32/?,1644,7310,1932,244949
work_17802260,user-514371,Chase the Chill Away,a_dale,"['Harry Potter - J. K. Rowling', 'Captain America (Movies)', 'The Avengers (Marvel Movies)']",Not Rated,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,10 Feb 2021,['Harry Potter/Steve Rogers'],"['Harry Potter', 'Steve Rogers']","['Post-Avengers (2012)', 'Pre-Captain America: The Winter Soldier', 'Soulmate-Identifying Marks', 'first words your soulmate will say to you', 'Post-Harry Potter and the Deathly Hallows', 'Not Epilogue Compliant', 'Harry Potter owns a shop in New York', 'Kinda Crack', 'probably a bit OOC', 'idc I just want soulmates']",No summary,English,4468,2/2,158,7309,641,100545
work_38454070,user-12389932,"Art Heist, Baby!",otrtbs,['Harry Potter - J. K. Rowling'],Mature,"['Graphic Depictions Of Violence', 'Major Character Death']","['F/F', 'F/M', 'M/M']",Complete Work,26 Jul 2022,"['Regulus Black/James Potter', 'Sirius Black/Remus Lupin', 'Marlene McKinnon/Dorcas Meadowes', 'Alice Longbottom/Frank Longbottom']","['James Potter', 'Sirius Black', 'Regulus Black', 'Peter Pettigrew', 'Bartemius Crouch Jr.', 'Evan Rosier', 'Pandora Lovegood', 'Lily Evans Potter', 'Marlene McKinnon', 'Dorcas Meadowes', 'Mary Macdonald', 'Remus Lupin', 'Frank Longbottom', 'Alice Longbottom']","['Jegulus AU', 'art heist au', 'Modern Marauders (Harry Potter)', 'Marauders Era (Harry Potter)', 'Art museum', 'Crimes & Criminals', 'Angst', 'Cash and Crime but like Classy?', 'Brief Barista!Remus', 'Sunshine James Potter but morally grey at the same time', ""if that's possible"", 'Referenced Source Material but funny', 'Dark Academia Adjacent', 'Slow burn but not really because James loves Regulus on day one', ""Time and pacing? I don't know her"", 'no beta reader just straight raw dogging it', 'Putting this here too Major Character Death', 'Just to be safe', 'Rosekiller if you squint hard enough', 'then it hits you like a freight train']",No summary,English,219153,38/38,5067,7300,2257,307255
work_5504165,user-192660,The Owl Who Came for Christmas,dracogotgame,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,23 Dec 2015,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Seamus Finnigan', 'Dean Thomas', 'Neville Longbottom', 'others - Character']","['Hogwarts Eighth Year', 'Animagus', 'Fluff']",No summary,English,17706,1/1,135,7297,1398,64798
work_11423601,user-267647,How to get along with your boss (and accidentally seduce him in the process),silverynight,['Fantastic Beasts and Where to Find Them (Movies)'],Teen And Up Audiences,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,10 Jul 2018,['Original Percival Graves/Newt Scamander'],"['Newt Scamander', 'Original Percival Graves', 'Tina Goldstein', 'Queenie Goldstein', 'Jacob Kowalski', 'Seraphina Picquery', 'Theseus Scamander', 'MACUSA Staff']","['Smitten percival', 'Oblivious Newt', ""Newt thinks he's being just friendly but he's flirting"", ""Percy flirts back because he's a besotted dork""]",No summary,English,13849,7/7,231,7290,1467,78092
work_385354,user-43319,Second Chances,Slayer_of_Destiny,['Harry Potter - J. K. Rowling'],Mature,"['Choose Not To Use Archive Warnings', 'No Archive Warnings Apply']",['M/M'],Complete Work,26 Dec 2014,['Harry Potter/ Voldemort'],"['Harry Potter', 'Voldemort', 'Hermione Grange', 'Severus Snape', 'Rodolphus Lestrange', 'Rabastan Lestrange', 'Fenrir Greyback', 'Lucius Malfoy', 'Draco Malfoy', 'Ron Weasley']","['Romance', 'Drama', 'Hurt/Comfort', 'Mpreg']",No summary,English,100607,19/19,443,7282,2366,289602
work_2854709,user-9203,On the Turning Away,blamebrampton,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,26 Dec 2014,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Luna Lovegood', 'Narcissa Black Malfoy', 'Hermione Granger', 'Ron Weasley']",['Auror Harry'],No summary,English,25712,1/1,284,7279,1541,117784
work_5391086,user-45238,Meet You At The Bottom,Remy_Writes5,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,09 Dec 2015,"['Sirius Black/Remus Lupin', 'James Potter/Lily Evans Potter']","['Sirius Black', 'Remus Lupin', 'James Potter', 'Lily Evans Potter', 'Harry Potter']","['Alternate Universe - Non-Magical', 'Alternate Universe - Modern Setting', 'Teacher Remus', 'Kid Harry', 'Fluff', 'Godfather Sirius Black', 'Smut', 'Anal Sex', 'Flirting']",No summary,English,7028,1/1,75,7275,929,97973
work_26090572,user-1901359,Crepuscular,EmptySurface,['Harry Potter - J. K. Rowling'],Mature,['Graphic Depictions Of Violence'],['Gen'],Work in Progress,06 Sep 2022,"['Regulus Black & Harry Potter', 'Kreacher & Harry Potter']","['Harry Potter', 'Kreacher - Character', 'Regulus Black']","['Fem!Harry', 'time-travel', 'AU', 'marauder era', 'The Marauders - Freeform', 'teenagers being dumb', 'Orion & Walburga are Terrible Parents', 'Harry is reckless', 'Kreacher deserves more love', 'Harry needs to stop getting hurt', 'Mother-Hen Regulus', 'Shenanigans', 'family magicks', 'Harry Wings It', ""It's all fun and games until the magical nazis start to recruit you"", 'there will no doubt be angst', ""bc I'm incapable of keeping things light-hearted apparently"", 'please apply critical thought', 'Unreliable Narrator', 'Death Eater Violence', 'Torture', 'Canon Compliant Violence']",No summary,English,129378,21/?,1012,7274,2856,164268
