work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_13125288,user-194104,You open always (petal by petal),birdsofshore,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,26 Dec 2017,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Ron Weasley']","['Post War', 'Rent Boy!Draco', 'Down-And-Out!Draco', 'Grimmauld Place', 'House magic', 'Portraits', 'First Times', 'Antagonism', 'Hurt/Comfort', 'Coming Out', 'Pining', 'Angst', 'UST', 'Kissing', 'Frotting', 'Blow Jobs', 'Rimming', 'Intergluteal Sex', 'Anal Sex', 'Homophobic Slurs And Attitudes', 'Internalised Homophobia', 'Derogatory Attitudes To Sex Workers', 'Some Mentions Of Sadistic Violence', 'Brief Thoughts Of Sexual Activity With A Sleeping Partner', 'Rough Sex', 'Brief Mention Of Harry With A Woman (Past Relationship)', 'Mentions Of Dubious Consent In Connection With Sex Work', 'Community: hd_erised', 'Inexperienced Harry', 'Top Harry Potter', 'House Elves']",No summary,English,65214,6/6,811,8216,2127,144470
work_6102868,user-11915,Eternally Consistent,kitsunealyc,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,21 Mar 2016,"['Draco Malfoy/Harry Potter', 'Millicent Bulstrode/Hermione Granger']","['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Ron Weasley', 'Millicent Bulstrode', 'Neville Longbottom', 'Ginny Weasley']","['Glasses kink', 'HP: EWE', 'Aurors', 'Unspeakables', 'Enemies to Friends to Lovers', 'But not quite in that order?', 'Time Turner', 'physics kink', 'Quidditch']",No summary,English,44536,12/12,797,8196,2366,172534
work_2352896,user-17892,Gelosaþ in Écnesse,Batsutousai,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,11 Nov 2014,"['Harry Potter/Salazar Slytherin', 'Harry Potter/Original Female Character(s)']","['Harry Potter', 'Salazar Slytherin', 'Godric Gryffindor', 'Rowena Ravenclaw', 'Helga Hufflepuff', 'Albus Dumbledore']","['Original Character Death(s)', 'Homophobia', 'Racism', 'Time Travel', 'Alternate Universe - Canon Divergence']",No summary,English,124257,18/18,542,8188,3275,174204
work_9671951,user-248160,Pretty Fond of Not Very Good Ideas,lq_traintracks (lumosed_quill),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,12 Feb 2017,['Draco Malfoy/Harry Potter'],"['Hermione Granger', 'Ron Weasley']","['Memory Loss', 'Humor', 'Frottage', 'Post-Hogwarts', 'Auror Harry Potter']",No summary,English,4962,1/1,350,8169,1229,66659
work_9180685,user-2602396,"Mine To Own, Ours To Keep",bumble_Bree,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,08 May 2018,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Severus Snape', 'Hermione Granger', 'Tom Riddle', 'Ginny Weasley']","['Alternate Universe', 'Alpha Harry', 'Omega Draco', 'Bottom Draco', 'Anal Sex', 'Anal Fingering', 'Rimming', 'Licking', 'beastiality', 'Wolves', 'alpha/beta/omega', 'Smut', 'Porn', 'Rough Sex', 'Mpreg', 'Knotting', 'Fluff', 'Romance', 'Heat Cycles', 'Miscarriage', 'Younger Draco', 'Delicate Draco', 'Powerful Harry', 'Self-Lubrication', 'facesitting', 'Love', 'Felching', 'Child Birth (non-graphic)', 'Lactation', 'Male Lactation', 'Dry Orgasming', 'Oral Sex', 'Lactation Kink', 'Fisting', 'Size Difference', 'Smaller Draco']",No summary,English,69033,22/22,624,8120,1947,329409
work_12608820,user-9,Harry Potter and the Den of Snakes,orphan_account,['Harry Potter - J. K. Rowling'],Not Rated,['Choose Not To Use Archive Warnings'],"['F/M', 'Gen']",Complete Work,13 Nov 2017,['No Relationship Tags'],"['Harry Potter', 'Theodore Nott', 'Theo Nott', 'Blaise Zabini', 'Original Male Character(s)', 'Hermione Granger', 'Ron Weasley', 'Neville Longbottom', 'Fred and George - Character', 'Weasleys - Character', 'Ginny Weasley', 'Luna Lovegood', 'Daphne Greengrass', 'Crabbe', 'Goyle', 'Millicent Bulstrode', 'Pansy Parkinson', 'Lavender Brown', 'Parvati Patil', 'Minerva McGonagall', 'Severus Snape', 'Albus Dumbledore', 'James Potter']","['Potter Twins', 'WBWL', 'Slytherin Harry', 'Slytherin Harry Potter', 'Gray Harry', 'a rewrite of book one if Harry was in Slytherin and his twin brother Jules was a git', 'potential dumbledore bashing', 'mild james potter bashing', 'potential snape bashing', ""Draco Malfoy's still annoying"", 'Slytherin Politics', 'slytherin maneuvers', ""i don't know what else is supposed to go here"", ""I'll probably add more tags later"", 'idk pairings yet']",No summary,English,78245,9/9,547,8108,1206,215668
work_15649041,user-4007208,Corruption,itsjustsilver,['Harry Potter - J. K. Rowling'],Explicit,"['Graphic Depictions Of Violence', 'Major Character Death']",['F/M'],Work in Progress,22 Oct 2022,"['Harry Potter/Tom Riddle', 'Harry Potter/Voldemort', 'Harry Potter/Tom Riddle | Voldemort']","['Tom Riddle | Voldemort', 'Harry Potter']","['Female Harry Potter', 'Female Harry', 'Horcruxes', 'Sane Voldemort (Harry Potter)', 'Sane Tom Riddle', 'Dark Harry Potter', 'Alternate Universe - Canon Divergence', 'Violence', 'Psychopathic Behaviour', 'Possessive Behavior', 'Possessive Tom Riddle', 'Possessive Voldemort (Harry Potter)', 'Cruelty', 'Alternate Universe - Voldemort Wins', 'Emotional/Psychological Abuse', 'Sociopathic Tom Riddle', 'Manipulative Tom Riddle', 'Psychological Torture', 'Hurt/Comfort', 'Gaslighting', 'Unhealthy Relationships', 'Captivity', 'Power Imbalance', 'Relationship Negotiation', 'Protective Tom Riddle', 'Emotional Manipulation', 'Trauma Bonding', 'Parseltongue', 'Angst', 'Moral Drift', 'Emotional Desensitisation', 'Slow Build', 'Eventual Sex', 'Empire-building', 'Politics', 'what is love?', 'Mind Games', 'Manipulation', 'Power Dynamics', 'Desire', 'Internal Conflict', 'Moral Dilemmas', 'Is beauty only ever skin deep?', 'Public Display of Affection', 'Beauty is its own virtue']",No summary,English,128988,33/?,1372,8099,964,154356
work_12480304,user-2503462,Draco Malfoy and the Letter from the Future,DracoWillHearAboutThis,['Harry Potter - J. K. Rowling'],General Audiences,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,12 Jan 2018,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Narcissa Black Malfoy', 'Lucius Malfoy', 'Ron Weasley', 'Hermione Granger', 'Rubeus Hagrid', 'Theodore Nott', 'Vincent Crabbe', 'Gregory Goyle', 'Severus Snape', 'Minerva McGonagall', 'Albus Dumbledore', 'Quirinus Quirrell', 'Tom Riddle | Voldemort', 'Neville Longbottom']","['Time Travel', 'Harry Potter Series Retold', 'POV Draco Malfoy', 'Draco & Harry Friendship', 'Bullying']",No summary,English,33459,8/8,782,8092,912,156883
work_14464764,user-2902433,Through The Fire,SongAngel,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,08 Aug 2021,"['Draco Malfoy/Harry Potter', 'Sirius Black/Remus Lupin', 'Hermione Granger/Fred Weasley', 'Viktor Krum/Ron Weasley', 'Neville Longbottom/Blaise Zabini']","['Harry Potter', 'Minerva McGonagall', 'Draco Malfoy', 'Remus Lupin', 'Albus Dumbledore', 'Ron Weasley', 'Hermione Granger', 'Blaise Zabini']","['Romance', 'Fluff', 'Childhood Friends', 'Animagus Harry Potter', 'Mutual Pining', 'Rewriting the whole dang story', 'Because I can', 'wolfstar', 'Drarry', 'Soooooo excited', 'Soulmates', 'Minor Character Death', 'Blood and Injury', 'Violence', 'Dragon takes a bite out of somebody', 'Wolf Pack', 'Powerful Harry Potter', ""I'm just so dang proud of this story"", 'Harry Potter series rewrite']",No summary,English,212551,50/50,1613,8091,2217,268921
work_29409711,user-10035666,Never Have I Ever,moonymoment,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,13 Feb 2021,"['Regulus Black/James Potter', 'Sirius Black/Remus Lupin']","['Regulus Black', 'James Potter', 'Sirius Black', 'Remus Lupin', 'Marlene McKinnon', 'Mary Macdonald', 'Lily Evans Potter']","['Never Have I Ever', 'Drinking Games', 'sirius finds out about james and regulus', 'he freaks out', 'sirius black is overdramatic', 'Remus Lupin is a Little Shit', 'its all his fault really', 'Bisexual James Potter', 'Love Confessions', ""neither of them actually get outed dw it's just the relationship itself"", 'Fluff', 'Marauders Era (Harry Potter)', 'protective big brother sirius black', 'Drunk Remus Lupin', ""He's so cute"", 'James Potter is Whipped', 'regulus is HAPPY!!!']",No summary,English,3634,1/1,108,8090,1160,69242
work_15783759,user-221295,To Hurt and Heal,cassisluna,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,24 Aug 2018,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Ginny Weasley', 'Astoria Greengrass']","['Slow Burn', 'Pining', 'Hogwarts Eighth Year', 'Post-Canon', 'Pining Harry', 'Pining Draco Malfoy', 'Pining Harry Potter', 'Mutual Pining', 'Hogwarts Era', 'Hurt/Comfort', 'Angst with a Happy Ending']",No summary,English,21608,1/1,243,8085,1681,68206
work_23461513,user-6764599,Isolation,bexchan,['Harry Potter - J. K. Rowling'],Mature,['Major Character Death'],['F/M'],Complete Work,03 Apr 2020,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Severus Snape', 'Minerva McGonagall', 'Theodore Nott', 'Blaise Zabini', 'Luna Lovegood', 'Ron Weasley', 'Harry Potter', 'Andromeda Black Tonks', 'Nymphadora Tonks', 'Teddy Lupin', 'Narcissa Black Malfoy']","['Harry Potter Epilogue What Epilogue | EWE', 'Hogwarts Seventh Year', 'Wizarding Wars (Harry Potter)', 'Angst', 'Swearing', 'Smut']",No summary,English,264105,49/49,836,8079,4178,528031
work_17465114,work-17465114,A Little Help from a Snake,Anonymous,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,26 Feb 2021,"['Harry Potter/Tom Riddle', 'Sirius Black/Remus Lupin', 'Sirius Black & Remus Lupin & Severus Snape', 'Minor or Background Relationship(s)']","['Harry Potter', 'Tom Riddle', 'Severus Snape', 'Remus Lupin', 'Sirius Black', 'Albus Dumbledore', 'one snarky snake']","['Alternate Universe - Canon Divergence', 'Slytherin Harry Potter', 'Asexual Harry Potter', 'Harry Potter is Not a Horcrux', 'Manipulative Albus Dumbledore', 'Evil Albus Dumbledore', 'Albus Dumbledore Bashing', 'Some additional bashing that doesn’t last', 'Soul Bond', 'Crack Treated Seriously', 'Out of Character', 'No Smut', 'Asterisk means a revision has been made', 'no reposts']",No summary,English,137961,80/80,1840,8073,2172,266470
work_12045300,user-3001752,"Nearly Lost Things, Carefully Tended",SquadOfCats,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,13 Oct 2017,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Ron Weasley', 'Ginny Weasley', 'Luna Lovegood']","['Angst', 'Humor', 'Happy Ending', 'HP: EWE', 'Explicit Language', 'Explicit Sexual Content', 'Minor Hermione Granger/Ron Weasley', 'Minor Luna Lovegood/Ginny Weasley', 'H/D Career Fair 2017', 'Post-War', 'Grimmauld Place', 'Antique Appraiser Draco Malfoy', 'Memories', 'Slow Build', 'Redeemed Draco Malfoy', 'Layabout Harry Potter', 'Courtship', 'Harry Potter Fails at Courting']",No summary,English,46653,13/13,858,8064,2296,99560
work_8698702,work-8698702,"Five Times They Weren't, and One Time They Totally Were",Anonymous,"['Fantastic Beasts and Where to Find Them (Movies)', 'Harry Potter - J. K. Rowling']",Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,30 Nov 2016,"['Original Percival Graves/Newt Scamander', 'Tina Goldstein & Newt Scamander', 'Tina Goldstein & Original Percival Graves']","['Original Percival Graves', 'Newt Scamander', 'Percival Graves', 'Tina Goldstein']","['Comedy', 'Misunderstandings', 'Fake/Pretend Relationship', 'Hurt/Comfort', 'Tina is confused']",No summary,English,3466,6/6,171,8047,1471,66185
work_391329,user-6004,Edible Smudges and Insufferable Potters (and Insufferable Smudges and Edible Potters),Faith Wood (faithwood),['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,25 Apr 2012,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['First Kiss', 'Fluff']",No summary,English,2217,1/1,89,8044,904,75457
work_5319905,user-1065570,The Secret Rune,XxXxDarkVampirexXxX,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['F/M'],Work in Progress,03 Aug 2022,"['Harry Potter/Tom Riddle', 'Sirius Black/Remus Lupin', 'Hermione Granger/Theodore Nott', 'One Sided Draco Malfoy/Harry Potter', 'Cedric Diggory/Original Female Character(s)']","['Harry Potter', 'Tom Riddle | Voldemort', 'Hermione Granger', 'Theodore Nott', 'Luna Lovegood', 'Neville Longbottom', 'Sirius Black', 'Remus Lupin', 'Albus Dumbledore', 'The Weasleys', 'The Malfoys', 'Bartemius Crouch Jr.', 'Original Female Character(s)']","['Dark!Harry', 'twin!harry', 'Female Harry Potter', 'Wrong Boy-Who-Lived', 'Slytherin!Harry', 'Ravenclaw!Hermione', 'Hufflepuff!Neville', 'Manipulative Dumbledore', 'Alternate Universe - Canon Divergence', 'Nothing too major until fourth year though', 'Eventual Relationships', 'Eventual Romance', 'Eventual Smut', 'Other Additional Tags to Be Added']",No summary,English,140093,28/?,1915,8043,2342,187514
work_14010333,user-2736428,Flower War,XxTheDarkLordxX,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],"['F/F', 'F/M', 'M/M']",Complete Work,18 Mar 2018,"['Draco Malfoy/Harry Potter', 'Gregory Goyle/Neville Longbottom (Implied)', 'Hermione Granger/Ron Weasley (implied)', 'Luna Lovegood/Ginny Weasley (Implied)']","['Harry Potter', 'Draco Malfoy', 'Neville Longbottom', 'Gregory Goyle', 'Ron Weasley', 'Luna Lovegood', 'Ginny Weasley']","['Fluff', 'Flowers', 'Language of Flowers', 'Redeemed Draco Malfoy', ""he's trying"", 'self discovery', 'A flower for every situation', 'Affectionate Insults', 'Flirting', 'Humor', 'Tooth-Rotting Fluff', 'Ron Weasley is a Good Friend', 'Neville is a Good Friend', 'Hogwarts Eighth Year']",No summary,English,8307,1/1,321,8034,1547,65329
work_19827700,user-35202,In Their Own Secret Tongues He Spoke,Lomonaaeren,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,17 Jul 2019,"['Albus Dumbledore & Harry Potter', 'Filius Flitwick & Harry Potter', 'Luna Lovegood & Harry Potter']","['Harry Potter', 'Quirinus Quirrell', 'Severus Snape', 'Albus Dumbledore', 'Original Goblin Character(s)', 'Luna Lovegood', 'Fred Weasley', 'George Weasley']","['Angst', 'Present Tense', 'Alternate Universe - Canon Divergence', 'Goblins', 'Harry Potter was Raised by Other(s)', 'mild violence']",No summary,English,10636,2/2,206,8021,448,58627
work_833733,user-248160,Something I Don't Want to Stop,lq_traintracks (lumosed_quill),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,07 Jun 2013,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Ron Weasley']","['Hogwarts Eighth Year', 'Anal Sex', 'Anal Fingering', 'Blow Jobs', 'Hand Jobs', 'Loss of Virginity', 'Frottage', 'Shower Sex', 'Masturbation', 'Homophobic Language']",No summary,English,16228,1/1,118,8022,1403,152375
work_12693843,user-148079,The Claiming of Grimmauld Place,bixgirl1,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,02 Dec 2017,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Ginny Weasley', 'Luna Lovegood', 'Pansy Parkinson', 'Blaise Zabini', 'Gregory Goyle', 'Kreacher (Harry Potter)']","['Post-Hogwarts', 'HP: EWE', 'House magic', 'Getting Together', 'Friends to Lovers', 'Falling In Love', 'Unusual Pets', 'Magical Theory', 'Frottage', 'Anal Fingering', 'Anal Sex', 'Oral Sex']",No summary,English,74228,7/7,987,8020,2743,125386
work_14085165,user-61527,"While I Was Fearing It, It Came",willowscribe,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,25 Mar 2018,['Harry Potter & Severus Snape'],"['Harry Potter', 'Severus Snape']","['Hurt/Comfort', 'Angst', 'Hogwarts Fifth Year', 'Book 5: Harry Potter and the Order of the Phoenix', 'Self-Harm', 'Implied/Referenced Self-Harm', 'Implied/Referenced Child Abuse', 'Abusive Dursley Family', 'Suicidal Thoughts', 'Implied/Referenced Suicide', 'Severus Snape Has a Heart', 'Lily Evans Potter & Severus Snape Friendship', 'Potions Class', 'understanding each other', 'Secrets Reveal']",No summary,English,5788,1/1,121,8017,1353,54755
work_7249360,user-90319,The Earl,ignatiustrout,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,20 Jun 2016,['Draco Malfoy/Harry Potter'],['No Character Tags'],['Cats'],No summary,English,3170,1/1,185,8011,682,61360
work_12749823,user-2610256,For The Greater Good,jadepresley,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,05 Dec 2017,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Blaise Zabini', 'Penelope Clearwater', 'Pansy Parkinson']","['Bonding', 'Forced Proximity', 'Falling In Love', 'Post-Hogwarts', 'HP: EWE', 'Community: hd_erised']",No summary,English,59246,9/9,769,8005,2184,117062
work_10313534,user-46568,Roar,Elenothar,['Fantastic Beasts and Where to Find Them (Movies)'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,31 May 2017,['Original Percival Graves/Newt Scamander'],"['Original Percival Graves', 'Newt Scamander', ""Newt Scamander's Magical Beasts"", 'Queenie Goldstein', 'Tina Goldstein', 'Gellert Grindelwald', 'Jacob Kowalski', 'Seraphina Picquery']","['wampus!Graves', 'Animal Transformation', 'Grindelwald messing about with things that should not be messed about with', 'Hurt/Comfort', 'Protective Newt', ""Graves makes friends with Newt's menagerie"", 'Non-Graphic Violence', 'Slow Burn']",No summary,English,62484,10/10,1234,7994,2117,107297
