work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_33474004,user-8002765,If we could turn back time,MBlack93,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,05 Mar 2022,['Harry Potter/Tom Riddle'],"['Harry Potter', 'Tom Riddle', 'Albus Dumbledore', 'Armando Dippet', 'Portrait Phineas Nigellus Black', 'Abraxas Malfoy', 'Orion Black', 'Original Female Character(s)', 'Original Greengrass Characters (Harry Potter)', 'Original Lestrange Characters (Harry Potter)', 'Death (Harry Potter)', 'Gellert Grindelwald', 'Nagini (Harry Potter)']","['Tags Contain Spoilers', 'Master of Death Harry Potter', 'Death', 'Magically Powerful Harry Potter', 'Slytherin Harry Potter', 'Manipulation', 'Minor Albus Dumbledore/Gellert Grindelwald', 'Manipulative Albus Dumbledore', 'Possessive Tom Riddle', 'Time Travel Fix-It', 'Time Travel', 'Time Travelling Harry Potter', 'Pureblood Politics (Harry Potter)', 'Sane Tom Riddle', 'Young Tom Riddle', 'POV Tom Riddle', 'POV Harry Potter', 'Morally Grey Harry Potter', 'BAMF Harry Potter', 'Harry Potter is a Little Shit', 'but we love him!', 'Explicit Sexual Content', 'In later chapters - Freeform', 'Parselmouth Harry Potter', 'Parselmouths & Parseltongue (Harry Potter)', 'Knights of Walpurgis (Harry Potter)', 'Anal Sex', 'Fluff']",No summary,English,54298,7/7,434,5952,1348,102033
work_14586408,user-9,"The Barista, the Burglar, and the Sofa",orphan_account,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,09 May 2018,"['Sirius Black/Remus Lupin', 'James Potter/Lily Evans Potter', 'James Potter & Lily Evans Potter', 'Sirius Black & Remus Lupin']","['Remus Lupin', 'Sirius Black', 'James Potter', 'Lily Evans Potter', 'Peter Pettigrew']","['Brief Mention of a Suicide', 'Modern Era', 'Alternate Universe - Non-Magical', 'Alternate Universe - Coffee Shops & Cafés', 'Fluff and Smut', 'Remus has anxiety problems']",No summary,English,21344,1/1,355,5951,1612,64342
work_27893932,work-27893932,the best laid plans,Anonymous,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Work in Progress,13 Aug 2022,"['Nagini & Harry Potter', 'Nagini & Tom Riddle | Voldemort', 'Harry Potter & Tom Riddle | Voldemort', 'Hermione Granger & Harry Potter & Ron Weasley', 'Harry Potter & Tom Riddle', 'Harry Potter & Voldemort']","['Harry Potter', 'Nagini (Harry Potter)', 'Tom Riddle | Voldemort', 'Ron Weasley', 'Hermione Granger', 'Sirius Black']","['Alternate Universe - Canon Divergence', 'Crack', 'Parselmouth Harry Potter', 'Parseltongue', 'Friendship', 'Swearing', 'lots of swearing', 'Explicit Language', 'Nagini has a potty mouth', 'Unconventional Families', 'Emotional Constipation', 'Canonical Child Abuse', 'Book 5: Harry Potter and the Order of the Phoenix', 'Harry Potter Needs a Hug', 'Nagini Adopts Harry', 'Hogwarts Fifth Year', 'Hijinks & Shenanigans']",No summary,English,39184,7/?,672,5948,1738,69818
work_11739645,user-968936,Stealing Sweaters,DorthyAnn,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,20 Aug 2017,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Neville Longbottom', 'Ron Weasley', 'Hermione Granger', 'Pansy Parkinson', 'Blaise Zabini', 'Ginny Weasley', 'Luna Lovegood']","['Hogwarts Eighth Year', 'Matchmaking', 'Bad Matchmaking', 'Fluff', 'a bit of angst', 'And More Fluff']",No summary,English,12982,2/2,177,5944,829,52278
work_7483032,user-1221814,Some People Never Learn From Their Mistakes,elvirakitties,['Harry Potter - J. K. Rowling'],Not Rated,['No Archive Warnings Apply'],"['F/M', 'M/M']",Work in Progress,05 Aug 2022,"['Harry Potter & Tom Riddle', 'Harry Potter & Severus Snape', 'Harry Potter/Severus Snape', 'Lucius Malfoy/Narcissa Black Malfoy']","['Harry Potter', 'Severus Snape', 'Tom Riddle | Voldemort', 'Minerva McGonagall', 'Albus Dumbledore', 'Filius Flitwick', 'Poppy Pomfrey', 'Hermione Granger', 'The Weasleys', 'Lucius Malfoy', 'Draco Malfoy', 'Narcissa Black Malfoy']","['Dark Harry Potter', 'Top Harry Potter', 'Good Malfoy Family', 'Bad Dumbledore', 'Dumbledore Bashing', 'Manipulative Dumbledore', 'Alternate Universe - Canon Divergence', 'Good Severus Snape', 'Good Voldemort', 'Good Tom Riddle', 'Tom Riddle | Voldemort Adopts Harry Potter', 'Bottom Voldemort']",No summary,English,51268,20/?,1026,5944,1445,171117
work_18912523,user-4578719,The Journal,belletrist,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Graphic Depictions Of Violence'],['M/M'],Work in Progress,14 Dec 2019,"['Harry Potter/Tom Riddle', 'Neville Longbottom/Luna Lovegood', 'Hermione Granger/Draco Malfoy']","['Harry Potter', 'Neville Longbottom', 'Luna Lovegood', 'Hermione Granger', 'Draco Malfoy', 'Narcissa Black Malfoy', 'Ginny Weasley', 'Teddy Lupin', 'Original Characters', 'Tom Riddle | Voldemort', 'Abraxas Malfoy', 'Septimus Malfoy']","['Time Travel Fix-It', 'Master of Death Harry Potter', 'Obsession', 'Oblivious Harry Potter', 'BAMF Hermione Granger', 'Teddy Lupin was Raised by Harry Potter', 'Ginny Weasley Bashing', 'Vampires', 'Diary/Journal', 'Auror Harry Potter', 'Harry Potter Has PTSD - Post-Traumatic Stress Disorder', 'Riddle at Hogwarts Era', 'Teenage Tom Riddle', 'Harry Potter & Tom Riddle Attend Hogwarts Together', 'Obsessive Tom Riddle', 'Possessive Tom Riddle', 'Obsessive Behavior', 'Possessive Behavior', 'Tom Riddle is only soft for Harry Potter', 'this fic runs the gamut from Crack to Fluff to Angst', 'welcome to the rollercoaster', 'BAMF Harry Potter', 'Harry Potter is a Little Shit', 'Slow Burn', 'super super slow burn', 'You Have Been Warned']",No summary,English,105038,52/?,2184,5938,1693,130299
work_554724,user-82516,Find Me a White Knight Cloaked in Black,cywscross,"['Harry Potter - J. K. Rowling', 'Naruto']",Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Work in Progress,06 Nov 2012,['Eventual Minor Relationships'],"['Harry Potter', 'Uzumaki Naruto', 'Dai-nana-han | Team 7 (Naruto)', 'Konoha Ninjas', 'Konoha 11', 'Konoha Clans', 'Sarutobi Hiruzen', 'Tsunade (Naruto)', 'Jiraiya (Naruto)', 'Orochimaru (Naruto)', 'Akatsuki (Naruto)', 'Root', 'Shimura Danzou', 'Umino Iruka']","['OOC!Harry', 'Master of Death!Harry', 'powerful!Harry', 'Language', 'Violence', 'Abandoned Work - Unfinished and Discontinued']",No summary,English,23363,3/?,175,5937,2022,82293
work_6477778,user-18820,Real Enough,esama,"['Marvel Cinematic Universe', 'Iron Man (Movies)', 'Harry Potter - J. K. Rowling']",Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,06 Apr 2016,['No Relationship Tags'],"['Harry Potter', 'Jarvis (Iron Man movies)', 'Original Female Character']","['Alternate Universe', 'Artificial Intelligence', 'AI Feels', 'Existentialism', 'Friendship', 'Do not repost']",No summary,English,3757,1/1,205,5935,1313,42789
work_1124273,user-256823,The Printed Press,Soupy_George,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,15 Jun 2015,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Kreacher (Harry Potter)']","['Journalist!Draco', 'Shut in!Harry', 'Marcus Belby?', 'Romance']",No summary,English,119675,21/21,524,5936,1628,108019
work_23469763,user-3836970,Strange You Never Knew,raven_maiden,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['F/M'],Complete Work,04 Apr 2020,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Harry Potter', 'Ron Weasley']","['Explicit Sexual Content', 'Gratuitous Smut', 'Co-workers', 'Harry Potter Epilogue What Epilogue | EWE', 'Aurors', 'Enemies to Lovers', 'idiots to lovers', 'Secret Relationship', 'Possessive Draco Malfoy', 'Jealous Draco Malfoy', 'Not Anti Ron but he is pretty hapless', 'Office Sex', 'Desk Sex', 'Come Kink', 'Size Kink', 'Finger Sucking', '(Mild) Voyeurism', 'Some Dom Draco Vibes', 'Extremely Awkward Work Meetings']",No summary,English,6547,1/1,178,5934,1171,93335
work_304166,user-558,A Lie Gets Halfway Around the School Before the Truth Has a Chance to Get Its Pants On,MidniteMarauder,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,27 Dec 2011,['Sirius Black/Remus Lupin'],"['Remus Lupin', 'Sirius Black', 'James Potter', 'Peter Pettigrew', 'Lily Evans', 'Horace Slughorn', 'Minerva McGonagall', 'Poppy Pomfrey']","['MWPP Era', 'Humor', 'Romance', 'Potions', 'First Time', 'Slash', 'Hogwarts', 'Christmas', 'Frottage']",No summary,English,20148,5/5,99,5934,1055,93155
work_8358286,user-1049943,Enemies with Benefits,DrusillaMaxima,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['F/M'],Complete Work,20 May 2017,"['Hermione Granger/Draco Malfoy', 'Hermione Granger/Ron Weasley', 'Astoria Greengrass/Draco Malfoy', 'Harry Potter/Ginny Weasley']","['Hermione Granger', 'Draco Malfoy', 'Hermione', 'Draco', 'Percy Weasley', 'Ginny Weasley', 'Harry Potter', 'Ron Weasley']","['Drunk Sex', 'Office Sex', 'Eventual Happy Ending', 'Oral Sex', 'Fluff and Smut']",No summary,English,39565,16/16,349,5929,1277,147758
work_11591970,user-3134643,Dragon Heartstrings,JET_Playin,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],"['F/M', 'M/M']",Complete Work,24 Jul 2017,"['Draco Malfoy/Harry Potter', 'Hermione Granger/Ron Weasley']","['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Neville Longbottom', 'Pansy Parkinson', 'Theodore Nott', 'Blaise Zabini', 'Seamus Finnigan', 'Dean Thomas', 'Ginny Weasley', 'Luna Lovegood', 'Vincent Crabbe', 'Gregory Goyle', 'Narcissa Black Malfoy', 'Minerva McGonagall', 'Daphne Greengrass', 'Scorpius Malfoy', 'James Sirius Potter']","['Soulmates', 'Red String of Fate', 'Explicit Sexual Content', 'HP: EWE', 'Hogwarts Eighth Year', 'Angst', 'Fluff', 'Romance', 'Implied Relationships', 'Top Harry', 'Bottom Draco', 'Falling In Love', 'Enemies to Friends to Lovers', 'Tall!Harry', 'Misunderstandings', 'Oblivious Harry', 'Oblivious Draco Malfoy', 'Hurt/Comfort']",No summary,English,23825,1/1,328,5928,1222,82415
work_41103,user-2680,"101 Ways to Heal Your Wizarding Woes (Or, an Unfortunate Incident with a Traffic Cone and a Policeman’s Helmet)",who_la_hoop,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,01 Dec 2007,['Harry Potter/Draco Malfoy'],"['Harry Potter', 'Draco Malfoy', 'Severus Snape', 'Hermione Granger', 'Ron Weasley']","['EWE', 'bottom!Draco', 'First Time', 'live!Snape']",No summary,English,26471,1/1,192,5920,1080,101227
work_17186087,user-1638176,Solntse,lumosinlove,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,12 Aug 2019,['Sirius Black/Remus Lupin'],"['Sirius Black', 'Remus Lupin', 'James Potter']","['Russian!Sirius', 'Callboy!Remus', 'Fluff', 'Angst', 'Smut']",No summary,English,61997,14/14,761,5903,1298,123753
work_14245221,user-2950224,A Second Chance at Happiness? Maybe?,animeotaku20,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,12 Jul 2018,['Regulus Black/Harry Potter'],"['Harry Potter', 'Regulus Black', 'Kreacher (Harry Potter)', 'Sirius Black', 'Charlus Potter', 'Dorea Black Potter', 'Arcturus Black', 'Melania Macmillan Black']","['Time Travel', 'Accidental Time Travel', 'Harry is a Little Shit', 'Regulus Black Lives', 'Dark Harry Potter', 'kind of', 'Implied Mpreg']",No summary,English,46872,13/13,368,5899,1469,142175
work_8983066,user-52802,Heat of the Moment,Writcraft,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,05 Feb 2017,['Draco Malfoy/Harry Potter'],['No Character Tags'],"['Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Alpha Harry', 'Omega Draco Malfoy', 'Dubious Consent', 'Knotting', 'Anal Sex', 'Mates', 'First Time', 'Anal Fingering']",No summary,English,2229,1/1,85,5899,591,94020
work_5311595,user-57438,And a Malfoy in a Pear Tree,lauren3210,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,02 Dec 2015,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['Fluff', 'The Twelve Days of Christmas', 'HP: EWE']",No summary,English,7927,1/1,201,5895,972,60019
work_11787732,user-1221814,Nagini's Children,elvirakitties,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],"['F/M', 'M/M', 'Other']",Complete Work,16 Jul 2021,"['Harry Potter & Tom Riddle | Voldemort', 'Harry Potter/Severus Snape', 'Lucius Malfoy/Narcissa Black Malfoy', 'Harry Potter & Severus Snape']","['Nagini (Harry Potter)', 'Harry Potter', 'Tom Riddle | Voldemort', 'Severus Snape', 'Albus Dumbledore', 'Draco Malfoy', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'The Dursleys']","['Alternate Universe - Canon Divergence', 'Good Severus Snape', 'Good Voldemort', 'Good Malfoy Family', 'Dumbledore Bashing', 'Manipulative Dumbledore', 'Abusive Dursley Family', 'Implied/Referenced Child Abuse', 'Some Humor']",No summary,English,31107,17/17,744,5894,1262,139334
work_9106198,user-48697,Eat. Sleep. Don't Stop Til You Drop.,pinchess07,['Fantastic Beasts and Where to Find Them (Movies)'],Not Rated,['No Archive Warnings Apply'],['M/M'],Complete Work,29 Dec 2016,['Original Percival Graves/Newt Scamander'],"['Original Percival Graves', 'Newt Scamander', 'Theseus Scamander', 'Tina Goldstein', 'Queenie Goldstein', 'Jacob Kowalski']","['Humor', 'Fluff and Angst', 'Newt has a vague illness', ""Or maybe wizards don't know anemia? Idk"", 'Theseus is the best bro', 'Overprotective Theseus']",No summary,English,2203,1/1,109,5891,881,42582
work_13546950,user-2736428,Sharing is a Myth,XxTheDarkLordxX,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,02 Feb 2018,"['Draco Malfoy/Harry Potter', 'Sirius Black/Remus Lupin']","['Draco Malfoy', 'Harry Potter', 'Sirius Black', 'Remus Lupin']","['Fluff', 'a lot of fluff', 'Kid Fic', 'They meet as kids', 'Best Friends', 'Friends to Lovers', 'Sharing', 'Draco wants to learn how to share', 'Draco is adorable', 'Alternate Universe - Muggle', 'no magic', 'Love']",No summary,English,5566,1/1,236,5887,1051,45518
work_4065484,user-48862,A Good Teacher,lecturience,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,03 Jun 2015,['No Relationship Tags'],"['Harry Potter', 'Dudley Dursley', 'Petunia Evans Dursley']","['Time Travel', 'Mentor/Protégé']",No summary,English,12989,1/1,355,5888,1523,44240
work_18694165,user-48744,Amortentia,avioleta,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,13 May 2019,['Harry Potter/Severus Snape'],"['Harry Potter', 'Severus Snape', 'Ginny Weasley']","['Snarry-A-Thon19', 'Amortentia', 'First Time', 'Non-Consensual Drug Use']",No summary,English,21057,1/1,236,5883,1185,47714
work_8462437,user-1300557,This Gonna Be Good,GStarshine,"['The Avengers (Marvel) - All Media Types', 'Harry Potter - J. K. Rowling']",General Audiences,"['Graphic Depictions Of Violence', 'Underage']","['F/M', 'M/M', 'Other']",Work in Progress,09 Oct 2020,"['Harry Potter/George Weasley/ Fred Weasley', 'Other Relationship Tags to Be Added', 'James Potter/Lily Evans (past)', 'James ""Bucky"" Barnes/Luna Lovegood']","['Harry Potter', 'George Weasley', 'Fred Weasley', 'James Potter', 'Sirius Black', 'Remus Lupin', 'Other Character Tags to Be Added', 'Tony Stark', 'Jarvis (Iron Man movies)', 'Loki', 'Sleipnir', 'Luna Lovegood', 'James ""Bucky"" Barnes', 'Thor', 'Jörmungandr | Jormungand | Midgard Serpent', 'Mjolnir (Marvel)', 'Percy Weasley', 'Bill Weasley', 'Charlie Weasley', 'Fenrir', 'Pepper Potts', 'Lee Jordan', 'Severus Snape', 'Clint Barton', 'Natasha Romanov (Marvel)', 'Phil Coulson', 'Wade Wilson', 'Steve Rogers']","['Phoenix Harry', 'fem!Harry Potter - Freeform', 'Time Travel Fix-It', 'Manipulative Dumbledore', 'Dumbledore Bashing', 'Ron Weasley Bashing', 'Hermione Granger Bashing', 'light bashing', 'Avengers Family', 'BAMF Harry Potter']",No summary,English,422630,64/?,1944,5884,2053,278543
work_17828111,user-514371,Your Name Upon my Heart,a_dale,"['The Avengers (Marvel Movies)', 'Harry Potter - J. K. Rowling']",Not Rated,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,17 Feb 2019,['Clint Barton/Harry Potter'],"['Harry Potter', 'Clint Barton', 'Natasha Romanov (Marvel)', 'James ""Bucky"" Barnes', 'Steve Rogers', 'Tony Stark', 'Hermione Granger', 'Ron Weasley']","['Soulmate-Identifying Marks', 'soulmates name written on your arm', 'AIM - Freeform', 'Magic Reveal', 'crack adjacent', 'the avengers save a kidnapped harry', 'the Potter Luck strikes again', 'Harry Potter is kidnapped too often', 'Post-Avengers (2012)', 'Not canon compliant obviously', 'Post-Harry Potter and the Deathly Hallows', 'Not Epilogue Compliant']",No summary,English,3040,1/1,65,5878,460,64111
work_402178,user-27046,Hurricane,Jana_C,"['Harry Potter - Fandom', 'Thor (2011)', 'The Avengers (2012)']",Explicit,"['Choose Not To Use Archive Warnings', 'Graphic Depictions Of Violence', 'No Archive Warnings Apply']",['M/M'],Complete Work,16 Jul 2014,"['Loki/Harry Potter', 'Thor/Jane Foster', 'Harry Potter & Thor (Marvel)']","['Harry Potter', 'Loki', 'Thor', 'Ironman - Character']",['No Freeform Tags'],No summary,English,42256,15/15,343,5876,1402,113672
work_23219902,user-4826572,the first kiss,elithien,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['F/M'],Complete Work,21 Mar 2020,['Hermione Granger/Draco Malfoy'],"['Draco Malfoy', 'Hermione Granger']","['Digital Art', 'Digital Painting', 'Hogwarts Eighth Year', 'Harry Potter Epilogue What Epilogue | EWE', 'Head Boy Draco Malfoy', 'Head Girl Hermione Granger', 'Hogwarts Head Boys & Head Girls', 'POV Draco Malfoy', 'Pining Draco Malfoy', 'First Kiss', 'Art and Fic Collaboration']",No summary,English,2218,1/1,83,5875,550,104732
work_27342427,user-48008,propriety,ToAStranger,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,02 Nov 2020,"['Harry Potter/Tom Riddle | Voldemort', 'Harry Potter/Tom Riddle', 'Harry Potter/Voldemort']","['Tom Riddle | Voldemort', 'Harry Potter', 'assorted others - Character']","['Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Alpha Tom Riddle', 'Omega Harry Potter', 'Breeding Kink', 'Knotting', 'Alternate Universe - Canon Divergence', 'Alternate Universe - Voldemort Wins']",No summary,English,3073,1/1,106,5873,1039,60616
