work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_22132261,user-223039,The Serpent That Devours Us,Maeglin_Yedi,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,09 Feb 2022,"['Harry Potter/Tom Riddle', 'Regulus Black/Bartemius Crouch Jr.', 'Sirius Black/Remus Lupin', 'James Potter/Lily Evans Potter', 'Hermione Granger/Ron Weasley']","['Harry Potter', 'Tom Riddle', 'Tom Riddle | Voldemort', 'Luna Lovegood', 'Lily Evans Potter', 'James Potter', 'Hermione Granger', 'Ron Weasley', 'Severus Snape', 'Regulus Black', 'Bartemius Crouch Jr.', 'Blaise Zabini', 'Newt Scamander', ""Newt Scamander's Magical Beasts""]","['Alternate Universe - Canon Divergence', 'Alternate Universe - No Voldemort', 'Sane Tom Riddle', ""Tom Riddle in Harry's time"", 'POV Harry Potter', 'Magical Accidents', 'Care of Magical Creatures', 'Good Severus Snape', 'Adult Hermione Granger', 'Luna Lovegood is a Good Friend', 'Severus Snape Has a Heart', 'Possessive Tom Riddle', 'Tom Riddle is Not Voldemort', 'Gay Sirius Black', 'Harry Potter is Not the Boy-Who-Lived', 'Harry Potter is Bad at Feelings', 'Gay Harry Potter', 'Regulus Black Lives', 'Not Beta Read', 'Sorry Not Sorry', 'Idiots in Love', 'Eventual Romance', 'do not copy story to another website', 'Smart Harry Potter', 'Harry grows up with his parents', 'Mentor Severus Snape', 'Lily Evans Potter & Severus Snape Friendship', 'Basilisks', 'Demiguises', 'Acromantulas (Harry Potter)', 'Augurey', 'Fluff and Angst', 'Domestic Fluff', 'Angst and Humor', 'Humor']",No summary,English,40214,13/13,529,6400,1840,64803
work_879841,user-104018,On a Clear Day,Saras_Girl,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,11 Jul 2013,['Draco Malfoy/Harry Potter'],['Harry Potter'],['No Freeform Tags'],No summary,English,41519,1/1,218,6393,1944,94479
work_3205676,user-99890,A Little Misunderstanding,Aytheria,"['Harry Potter - J. K. Rowling', 'Supernatural']",Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,20 Jan 2015,['No Relationship Tags'],"['Harry Potter', 'Sam Winchester', 'Dean Winchester', 'Castiel']","['Pre-Apocalypse', 'Veil of Death', 'The Search for Sirius!', 'Harry is a bit of a BAMF', 'misunderstandings galore', 'Assumptions are bad', 'But funny', ""Harry's Saving People Thing"", 'kind of EWE']",No summary,English,15390,1/1,114,6391,832,92238
work_3916129,user-264155,you will bleed to death with the pain of it,LullabyKnell,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,11 May 2015,"['Harry Potter & Tom Riddle | Voldemort', 'Harry Potter & Everyone']",['Harry Potter'],"['Alternate Universe - Soulmates', 'Soulmate-Identifying Marks', 'Character Study', 'Canon Compliant', 'Angst', 'Angst with a Happy Ending', 'One Shot', 'Wordcount: 1.000-5.000', 'Minor Harry Potter/Ginny Weasley', 'Canon-Typical Violence', 'Alternate Canon', 'No Romance', 'No Friendship', 'Gen Work', 'Enemies', 'Trope Subversion/Inversion']",No summary,English,3694,1/1,231,6389,1593,72827
work_20219482,user-4720229,The Most Powerful Magic Always,MinnieTex,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,05 Sep 2019,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Lucius Malfoy', 'Ron Weasley', 'Hermione Granger', 'Neville Longbottom', 'Remus Lupin', 'Severus Snape', 'Kingsley Shacklebolt', 'Sirius Black', 'Luna Lovegood', 'Albus Dumbledore']","['Alternate Universe - Canon', 'Canon Rewrite', 'Pining Draco Malfoy', 'Oblivious Draco Malfoy', 'Artist Draco Malfoy', 'POV Draco Malfoy', 'Child Abuse', 'Protective Draco Malfoy', 'Time Travel Fix-It', 'Smitten Harry Potter', 'Possessive Harry Potter', 'Angst']",No summary,English,62022,24/24,799,6382,1516,121613
work_990947,user-35202,Practicing Liars,Lomonaaeren,['Harry Potter - J. K. Rowling'],Mature,['Graphic Depictions Of Violence'],"['Gen', 'F/M', 'M/M']",Complete Work,09 Oct 2013,"['Draco Malfoy/Harry Potter', 'Harry Potter & Severus Snape', 'Lily Evans Potter/Severus Snape']","['Harry Potter', 'Draco Malfoy', 'Narcissa Black Malfoy', 'Severus Snape', 'Albus Dumbledore', 'Voldemort']","['Severitus', 'Fathers & Sons', 'Angst', 'Gen or Pre-Slash', 'Drama', 'Adventure', 'Minor Character Death']",No summary,English,206306,50/50,432,6378,1988,180494
work_18000440,user-514371,Falling to You,a_dale,"['Harry Potter - J. K. Rowling', 'Thor (Movies)']",Not Rated,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,11 Mar 2019,['Harry Potter/Thor (Marvel)'],"['Harry Potter', 'Thor (Marvel)']","['Pre-Slash', 'Pre-Relationship', 'Soulmate-Identifying Marks', 'Alternate Universe - Soulmates', 'harry is 11', 'Thor has just been cast from Asgard', 'Pre-Thor (2011)', 'Not Canon Compliant', 'Friendship', 'Protectiveness', 'they are NOT ROMANTIC YET', 'NOT UNTIL HARRY IS OF AGE THANKS', 'splitting scars', 'Not Underage', 'probably a bit OOC', 'Loki shows up later', 'Loki is a Good Bro']",No summary,English,5537,2/2,432,6374,643,61446
work_21351565,user-3861138,Now Is A Gift,senlinyu,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['F/M'],Complete Work,25 Nov 2019,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Ginny Weasley']","['Christmas', 'Gift Giving', 'Community: dhr_advent', 'Co-workers', 'Ministry of Magic Employee Draco Malfoy', 'Ministry of Magic Employee Hermione Granger', 'House Elves', 'Awkward Romance', 'Fluff and Humor', 'Christmas Presents']",No summary,English,5008,1/1,245,6371,961,57287
work_9694196,user-1199785,Business and Pleasure,TheFeistyRogue,"['Harry Potter - J. K. Rowling', 'The Avengers (Marvel) - All Media Types', 'Iron Man (Movies)', 'Marvel Cinematic Universe']",Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,23 Nov 2018,['Harry Potter/Tony Stark'],"['Harry Potter', 'Tony Stark', 'Clint Barton', 'Steve Rogers', 'Natasha Romanova', 'Nick Fury', 'Hermione Granger', 'Jarvis (Iron Man movies)', 'Ron Weasley', 'Teddy Lupin', 'Minerva McGonagall']","['Humor', 'Romance', 'One Night Stands', 'Anal Sex', 'Top Tony Stark', 'Bottom Harry', 'BAMF Harry', 'Nick Fury Swears', 'Harry is a Little Shit', 'Ceiling Vent Clint Barton', 'Bad Pick-Up Lines', 'Crossover', 'Rimming', 'Top Harry', 'Bottom Tony Stark', 'Flirting', 'Harry Potter Raises Teddy Lupin']",No summary,English,9609,5/5,257,6371,1310,73695
work_32873761,user-11724697,The Lily Spell,pickledghost,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,11 Aug 2021,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Ginny Weasley', 'Sirius Black', 'Remus Lupin', 'Severus Snape', 'Bellatrix Black Lestrange']","['Alpha/Beta/Omega Dynamics', 'Omega Verse', 'Omega Draco Malfoy', 'Alpha Harry Potter', 'Voldemort is dead already', 'No Second Wizarding War', 'Slightly Altered Timeline', 'alive Remus and Sirius', 'Older Harry', 'Younger Draco Malfoy', 'Draco is seventeen Harry is twenty-one', 'Age Difference', 'Magical Accidents', 'Shy Draco Malfoy', 'Mpreg', 'Orphan Draco Malfoy', 'ooc draco malfoy', 'OOC', 'Draco has a nervous stutter', 'Smaller Draco', 'bigger harry', 'Out of Character Draco Malfoy', 'Accidental Pregnancy', 'Fluff', 'Slow Burn', 'Loss of Virginity', 'Virgin Draco Malfoy', 'Inexperienced Draco Malfoy', 'Experienced Harry Potter', 'Size Difference', 'Protective Harry Potter', 'Male Lactation', 'Lactation Kink', 'Boys With Breasts', 'Small pregnancy breasts', 'Daddy Kink', 'slick', 'Pining', 'More fluff than porn', 'Innocent Draco Malfoy']",No summary,English,86512,16/16,856,6367,1491,136181
work_98608,user-7516,"Sex, Happiness, Shiny Teeth and Other Things Worth Fighting For",Essie,['Harry Potter - Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,06 Jul 2010,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy']","['Veela Draco', 'Love Potion/Spell', 'All sort of one thing', 'Auror Harry', 'dubcon', 'Fuck Or Die', 'Post-Canon', 'Harry Potter Epilogue What Epilogue | EWE', 'except actually it could still technically be epilogue compliant if you wanted', 'Past Harry Potter/Ginny Weasley', 'Bisexual Harry Potter', 'Bisexual Ginny Weasley', 'Potions Master Draco Malfoy']",No summary,English,12032,1/1,107,6366,741,77204
