work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_7297006,user-223228,The Consort Tournament,Watermelonsmellinfellon,['Harry Potter - J. K. Rowling'],Explicit,['Graphic Depictions Of Violence'],"['F/F', 'F/M', 'M/M']",Work in Progress,18 Nov 2019,['Harry Potter/Voldemort'],"['Harry Potter', 'Tom Riddle | Voldemort', 'Voldemort', 'Hermione Granger', 'Draco Malfoy', 'Severus Snape', 'Bellatrix Black Lestrange', 'Vitra LeFay(OFC)', 'Reginald DuBois(OMC)', 'Fred Weasley', 'George Weasley', 'Luna Lovegood', 'Rigel Lestrange(OMC)', 'Serpens and Izar Lestrange(OMCs)', 'Gellert Grindelwald', 'Albus Dumbledore', 'James Potter', 'Lily Evans Potter', 'Sirius Black', 'Remus Lupin', 'Diary Tom Riddle']","['Alternate Universe', 'Tournaments', 'Harrymort - Freeform', 'Eventual Smut', 'Eventual Romance', 'Eventual Happy Ending', 'Mildly Dubious Consent', 'because Harry did not agree to this', 'AU', 'Alternate Universe - Voldemort Wins', 'Homosexuality', 'Bisexuality', 'Heterosexuality', 'Eventual Relationships', 'Consorts - Freeform', 'Death', 'Magic', 'Mpreg', 'Mentions of Wiccan practices', 'Wicca', 'Runes', ""I don't know much about them but I tried"", 'A+ for effort?', 'Mild Language', 'Elemental Magic', 'Character Growth', 'Feels', 'Anxiety Disorder', 'Animal Abuse', 'light though and barely described', 'Idiots Who Will Eventually Be In Love', 'You Might Face-Palm a Few Times', 'Not Dystopian!', 'Serpentine Voldemort', 'Unfinished until further notice.', ""harry is NOT a sex slave do y'all even know what a consort is?""]",No summary,English,175920,29/?,1583,6840,2100,197441
work_34080241,user-2932920,Born from Chaos,QueenOfALotOfDifferentWorlds,"['Marvel Cinematic Universe', 'The Avengers (Marvel Movies)', 'Iron Man (Movies)', 'Harry Potter - J. K. Rowling']",Teen And Up Audiences,['Graphic Depictions Of Violence'],"['M/M', 'Other']",Work in Progress,18 Nov 2022,"['Harry Potter & Tony Stark', 'Tony Stark & Avengers Team', 'Harry Potter & Avengers Team', 'Steve Rogers/Tony Stark', 'Draco Malfoy/Harry Potter']","['Harry Potter', 'Tony Stark', 'Steve Rogers', 'Draco Malfoy', 'James ""Rhodey"" Rhodes', 'Pepper Potts', 'Natasha Romanov (Marvel)', 'Clint Barton', 'Bruce Banner', 'Thor (Marvel)', 'Teddy Lupin', 'Hermione Granger', 'Ron Weasley']","['Parent Tony Stark', 'Parent-Child Relationship', ""Howard Stark's A+ Parenting"", 'changed timeline', 'harry is 18', 'Harry is a Little Shit', 'Healing', 'Trauma', 'Found Family', 'Avengers Family', 'Avengers Tower', 'Post-Avengers (2012)', 'Learning to trust', 'Enemies to Friends to Lovers', 'Slow Burn', 'Sarcasm', 'Fluff', 'Fluff and Angst', 'Fluff and Crack', 'Existential Crisis', 'Finding a new Purpose in Life', 'Canon-Typical Violence', 'probably superhero fighting', 'Learning to become a Family', 'Learning to deal with trauma', 'Learning to have fun', 'There will be NO bashing', 'but a lot of critical thinking', 'more tags will be added as we go along', 'kidnappings', 'Torture', 'Protective Tony Stark', 'Protective Steve Rogers']",No summary,English,178371,41/?,2771,6836,2000,248350
work_13595859,user-248160,Ten Thousand Reasons Why Not,lq_traintracks (lumosed_quill),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,12 Apr 2018,['Draco Malfoy/Harry Potter'],['No Character Tags'],"['Unresolved Sexual Tension', 'Sexual Harassment Roleplay', 'Auror Partners', 'Flirting', 'Consent', 'Inappropriate Erections', 'Implied/Referenced Blow Jobs', 'Blow Jobs', 'Intergluteal Sex']",No summary,English,8449,1/1,356,6833,1131,57877
work_15970295,user-17892,Growing Old With You,Batsutousai,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],"['F/M', 'M/M']",Complete Work,16 Sep 2018,"['Harry Potter/Tom Riddle', 'Lily Evans Potter/Severus Snape']","['Harry Potter', 'Tom Riddle', 'Fred Weasley', 'George Weasley', 'Blaise Zabini', 'Draco Malfoy', 'Pansy Parkinson', 'Ginny Weasley', 'Lily Evans Potter', 'Severus Snape', 'Sirius Black', 'Remus Lupin']","['Alternate Universe - Canon Divergence', 'Alternate Universe - Soulmates', 'Slytherin Harry Potter', 'Minister for Magic Tom Riddle', 'Age Difference', 'Politics']",No summary,English,28071,3/3,153,6828,1608,81714
work_209494,user-17892,Xerosis,Batsutousai,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Major Character Death'],"['F/M', 'M/M']",Complete Work,29 Sep 2011,"['Harry Potter/Voldemort', 'Harry Potter/Ginny Weasley']","['Harry Potter', 'Voldemort', 'Barty Crouch Jr', 'Luna Lovegood', 'Hermione Granger', 'Neville Longbottom', 'Terry Boot']","['Alternate Universe', 'Dark!Harry', 'evil!Harry']",No summary,English,133772,11/11,377,6814,2783,215398
work_28146954,user-9195942,Padfoot And Hound,SayItAll,"['Harry Potter - J. K. Rowling', 'Naruto']",Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Work in Progress,06 Nov 2022,"['Sirius Black & Hatake Kakashi', ""Hatake Kakashi & Kakashi's Ninken"", 'Sirius Black & Harry Potter', 'Sirius Black & Remus Lupin', 'Sirius Black & Peter Pettigrew', '(Past) Hatake Kakashi & Team Minato', '(Past) Sirius Black & Remus Lupin & Peter Pettigrew & James Potter & Lily Evans Potter']","['Sirius Black', 'Hatake Kakashi', 'Harry Potter', 'Remus Lupin', 'Peter Pettigrew', 'Hermione Granger', 'Ron Weasley', 'Neville Longbottom']","['Crossover', 'Dimensional Travel', 'Book 3: Harry Potter and the Prisoner of Azkaban', 'Not Canon Compliant - Harry Potter and the Prisoner of Azkaban', 'Kid Hatake Kakashi', 'Anbu Hatake Kakashi', 'Post-Sirius Black in Azkaban', 'POV Sirius Black', 'POV Hatake Kakashi', 'Hurt/Comfort', 'Angst', 'Emotional Hurt/Comfort', 'Dementors', 'Sirius Black Deserves Better', 'Hatake Kakashi Needs a Hug', 'Sirius Black Needs a Hug', 'Work In Progress', 'Dogs', 'Azkaban', 'Hatake Kakashi is a Little Shit']",No summary,English,338442,71/?,4022,6811,1551,269108
work_9061720,user-1623749,The Dead Master,FalconLux,['Harry Potter - J. K. Rowling'],Mature,['Graphic Depictions Of Violence'],['M/M'],Work in Progress,15 Jan 2019,['Harry Potter/Severus Snape'],"['Harry Potter', 'Severus Snape', 'Albus Dumbledore', 'Lord Voldemort | Tom Marvolo Riddle', 'Not Harry (OC)', 'Draco Malfoy', 'Original Slytherin Characters', 'Arcturus Black', 'Ron Weasley', 'Hermione Granger']","['Very Manipulative Dumbledore', 'Sane Voldemort', 'Slightly Insane Harry', 'Necromancy', 'Male Homosexuality', 'Slash', 'Undead Harry', 'mentions of abuse', 'Dark Harry', 'Master of Death Harry', 'Sorta Slightly Super Harry', 'Time Travel', 'Do over - Freeform', '...sorta', 'rating will increase', 'Work In Progress', 'Tags May Change']",No summary,English,91968,8/?,1149,6811,2328,111403
work_13252479,user-3684939,occulta proditione,goldenhjp,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Work in Progress,24 Aug 2022,"['Harry Potter/Tom Riddle', 'Harry Potter/Voldemort', 'Harry Potter/Tom Riddle | Voldemort', 'Harry Potter & Tom Riddle', 'Sirius Black/Remus Lupin', 'Neville Longbottom/Luna Lovegood']","['Harry Potter', 'Tom Riddle | Voldemort', 'Sirius Black', 'Neville Longbottom', 'Remus Lupin', 'Ron Weasley', 'Luna Lovegood', 'Fred Weasley', 'George Weasley', 'Ginny Weasley', 'Hermione Granger', 'Dean Thomas', 'Gellert Grindelwald', 'Draco Malfoy', 'Blaise Zabini', 'Theodore Nott', 'Narcissa Black Malfoy', 'Lucius Malfoy', 'Bellatrix Black Lestrange', 'Rodolphus Lestrange', 'Rabastan Lestrange', 'Molly Weasley', 'Arthur Weasley', 'Dolores Umbridge', 'Minister for Magic', 'Cornelius Fudge', 'Nagini (Harry Potter)', 'Peter Pettigrew', 'Vincent Crabbe', 'Gregory Goyle', 'Argus Filch', 'Petunia Evans Dursley', 'Vernon Dursley', 'Dudley Dursley', 'Hedwig (Harry Potter)', 'Severus Snape', 'Cho Chang', 'Bartemius Crouch Jr.', 'Alastor “Mad-Eye” Moody', 'Tom the Barman (Harry Potter)', 'Cedric Diggory', 'Aberforth Dumbledore', 'Ariana Dumbledore', 'Minerva McGonagall', 'Rita Skeeter', 'Dobby (Harry Potter)']","['Slash', 'Possessive Tom Riddle', 'Vampire Harry Potter', 'Book 5: Harry Potter and the Order of the Phoenix', 'Book 4: Harry Potter and the Goblet of Fire', 'Mild Sexual Content', 'Torture', 'Death', 'Time Travel', 'Revenge', 'Abusive Dursley Family', 'Minor Character Death', 'Betrayal', 'Dark Harry Potter', 'Protective Tom Riddle', 'Dark Arts', 'Powerful Harry', 'Weasley Bashing', 'Hermione Granger Bashing', 'Dumbledore Bashing']",No summary,English,62349,19/?,314,6809,1584,201589
work_3848911,user-876227,Tease,penpenhooray,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,30 Apr 2015,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy']","['Alpha/Beta/Omega Dynamics', 'Alternate Universe - Pureblood Harry', 'noble harry', 'high society - Freeform', 'Flirting', 'Alpha Harry', 'Omega Draco', 'Knotting', 'Mating', 'Anal Sex', 'sex in a bathroom', 'Harry is an animal when he wants', 'Draco wants the D', 'Alpha/Omega']",No summary,English,1875,1/1,42,6809,790,119037
work_31787320,user-4588271,Love from Scars,Blueseabird2,"['Harry Potter - J. K. Rowling', '僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia']",Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,16 Jul 2021,['Aizawa Shouta | Eraserhead/Harry Potter'],"['Aizawa Shouta | Eraserhead', 'Harry Potter', 'Yamada Hizashi | Present Mic', 'Kayama Nemuri | Midnight', 'Tsukauchi Naomasa', 'Tamakawa Sansa', 'Yagi Toshinori | All Might', 'Midoriya Izuku', 'Shinsou Hitoshi', 'Eri (My Hero Academia)', 'Draco Malfoy']","['harry is a hero', 'Fluff', 'These Heroes Deserve to be Happy', 'Harry Potter is a Little Shit', 'Aizawa Shouta | Eraserhead Loves His Students', 'Aizawa Shouta is a Chaos Gremlin']",No summary,English,20184,6/6,596,6805,2243,63537
work_39607896,user-6757519,Season Pass (To This Ass),mightbewriting,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['F/M'],Complete Work,16 Jul 2022,"['Hermione Granger/Draco Malfoy', 'Brief Hermione Granger/Ronald Weasley']","['Hermione Granger', 'Draco Malfoy', 'Ron Weasley']","['Quidditch', 'Quidditch Player Draco Malfoy', 'himbo draco malfoy', 'Spite Quidditch Fan Hermione Granger', 'Explicit Language', 'Explicit Sexual Content', 'Sex Toys', 'Praise Kink', 'Gratuitous Smut', 'Anal Fingering', 'Rough Sex', 'Oral Sex', 'one brief and terrible ronmione smut scene but the whole point is how bad it is', ""You've been warned"", ""it's also the best breakup scene i've ever written"", 'so...win some lose some i guess', 'Semi-Public Sex']",No summary,English,16390,6/6,707,6797,1437,98886
work_385545,user-43319,Unexpected Developments,Slayer_of_Destiny,['Harry Potter - J. K. Rowling'],Mature,"['Choose Not To Use Archive Warnings', 'Underage']",['M/M'],Complete Work,24 Dec 2018,['Harry Potter/ Lucius Malfoy'],"['Harry Potter', 'Lucius Malfoy', 'OCC', 'Draco Malfoy', 'Sirius Black', 'Remus Lupin', 'Ron Weasley', 'Hermione Granger', 'Neville Longbottom', 'Ginny Weasley', 'Bill Weasley', 'Luna Lovegood']","['Romance', 'Hurt/Comfort', 'Mpreg']",No summary,English,97115,21/21,558,6793,2042,237950
work_16988139,user-3380220,Power and Control,temptresslove,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,15 Dec 2018,['Harry Potter/Tom Riddle'],"['Harry Potter', 'Tom Riddle', 'Lucius Malfoy', 'Regulus Black', 'Albus Dumbledore', 'Ron Weasley', 'Hermione Granger']","['Immediate Sexual Attraction', 'Powerful Harry', 'Powerful Tom Riddle', 'Politics', 'Super Duo Tom and Harry', 'Love(?) at First Sight(?)', 'What is l o v 3', 'Ew', 'maybe mutually beneficial alliance at first sight', 'yes - Freeform', 'that sounded']",No summary,English,5576,1/1,155,6781,821,66949
work_1953717,user-276513,What I thought,bafflinghaze,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,15 Jul 2014,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Hermione Granger', 'Ron Weasley']","['auror!Harry', 'auror!Ron', 'Unspeakable!Draco', 'Unspeakable!Hermione', 'Oblivious!Harry', 'Angst', 'pining!Draco', 'sappy!Draco', 'Fluff', 'Happy Ending', 'Secret Relationship', 'Established Relationship', 'smitten!Draco', 'Hurt Draco Malfoy', 'Top Draco Malfoy', 'Bottom Harry Potter']",No summary,English,7826,1/1,259,6777,1210,114667
work_12829314,user-2966139,Do I Wanna Know?,shadow_prince,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,23 Jan 2018,['Sirius Black/Remus Lupin'],"['Sirius Black', 'Remus Lupin', 'James Potter', 'Peter Pettigrew', 'Lily Evans', 'Minerva McGonagall', 'Horace Slughorn']","['Fake/Pretend Relationship', ""Marauders' Era"", 'Marauders', 'Marauders Friendship', 'Alternate Universe - No Voldemort', 'No war', 'Good Peter', 'Remus is Hot', 'Sirius is a little shit', 'James is even worse though', 'James and Lily tagteam', 'Pranks', 'Humor', 'Sarcasm', 'wolfstar', 'this was supposed to be short', 'Fluff', 'SO MUCH FLUFF', 'Angst', 'only a little though', 'Fluff and Angst', 'No Smut', ""it's cute"", 'Because the Marauders deserve it', 'MWPP']",No summary,English,25076,9/9,338,6772,1242,95085
work_496883,user-4316,Pocket Full Of Starlight (Never Let It Fade Away),Femme (femmequixotic),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,27 Aug 2012,['Draco Malfoy/Harry Potter'],"['Scorpius Malfoy', 'James Sirius Potter', 'Rose Weasley']","['Angst', 'Schmoop', 'Happy Ending', 'Quidditch', 'ninja gardening', 'Lucius - Freeform', 'Melodrama', 'Comics', 'Family', 'more family']",No summary,English,46315,1/1,221,6771,1920,104475
work_19275442,user-5191952,Harry Potter and the Reluctant Rebirth,SlytherinLife,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Choose Not To Use Archive Warnings'],['No category'],Complete Work,24 Sep 2019,"['Draco Malfoy & Harry Potter', 'Hermione Granger & Harry Potter', 'Neville Longbottom & Harry Potter', 'Hermione Granger & Draco Malfoy']","['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Severus Snape', 'Neville Longbottom', 'Albus Dumbledore', 'Rubeus Hagrid', 'Tom Riddle | Voldemort', 'Other Character Tags to Be Added', 'Fred Weasley', 'George Weasley']","['Self-Insert', 'Reincarnation', 'Not Weasley bashing', 'The SI is Harry Potter', 'They do not want to be Harry Potter', 'Harry Potter Has Trust Issues', 'The fandom gave him trust issues', 'Draco Malfoy & Harry Potter Friendship', 'Hermione Granger & Draco Malfoy Friendship', 'Slytherin Harry Potter', 'Smart Harry Potter', ""Book 1: Harry Potter and the Philosopher's Stone"", 'Eventual Romance', 'No need for romance at eleven', 'Draco Malfoy is a Little Shit', ""He's Learning Though"", 'Ron Weasley is not a main character', 'Severus Snape Has a Heart', 'Harry really does not want to swear', ""Harry Potter's magic is weird""]",No summary,English,72060,14/14,482,6766,1060,170211
