work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_6102868,user-11915,Eternally Consistent,kitsunealyc,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,21 Mar 2016,"['Draco Malfoy/Harry Potter', 'Millicent Bulstrode/Hermione Granger']","['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Ron Weasley', 'Millicent Bulstrode', 'Neville Longbottom', 'Ginny Weasley']","['Glasses kink', 'HP: EWE', 'Aurors', 'Unspeakables', 'Enemies to Friends to Lovers', 'But not quite in that order?', 'Time Turner', 'physics kink', 'Quidditch']","Draco Malfoy and Harry Potter assumed they would never be anything but civil enemies, until Potter lands on Malfoy's doorstep, bleeding, covered in curses, and acting very strangely indeed.",English,44536,12/12,797,8209,2369,172798
work_2352896,user-17892,Gelosaþ in Écnesse,Batsutousai,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,11 Nov 2014,"['Harry Potter/Salazar Slytherin', 'Harry Potter/Original Female Character(s)']","['Harry Potter', 'Salazar Slytherin', 'Godric Gryffindor', 'Rowena Ravenclaw', 'Helga Hufflepuff', 'Albus Dumbledore']","['Original Character Death(s)', 'Homophobia', 'Racism', 'Time Travel', 'Alternate Universe - Canon Divergence']","Caught in the backlash of Voldemort's Killing Curse, Harry is thrown through time to a world so very different from his own.",English,124257,18/18,543,8197,3279,174395
work_9671951,user-248160,Pretty Fond of Not Very Good Ideas,lq_traintracks (lumosed_quill),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,12 Feb 2017,['Draco Malfoy/Harry Potter'],"['Hermione Granger', 'Ron Weasley']","['Memory Loss', 'Humor', 'Frottage', 'Post-Hogwarts', 'Auror Harry Potter']","Harry Peterson, Orderer Extraordinaire, and his trusty sidekick, Ray. Or: Harry's been hit with a memory charm, but it's okay because he realises he's bent for Draco Malfoy.",English,4962,1/1,350,8178,1229,66710
work_29409711,user-10035666,Never Have I Ever,moonymoment,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,13 Feb 2021,"['Regulus Black/James Potter', 'Sirius Black/Remus Lupin']","['Regulus Black', 'James Potter', 'Sirius Black', 'Remus Lupin', 'Marlene McKinnon', 'Mary Macdonald', 'Lily Evans Potter']","['Never Have I Ever', 'Drinking Games', 'sirius finds out about james and regulus', 'he freaks out', 'sirius black is overdramatic', 'Remus Lupin is a Little Shit', 'its all his fault really', 'Bisexual James Potter', 'Love Confessions', ""neither of them actually get outed dw it's just the relationship itself"", 'Fluff', 'Marauders Era (Harry Potter)', 'protective big brother sirius black', 'Drunk Remus Lupin', ""He's so cute"", 'James Potter is Whipped', 'regulus is HAPPY!!!']","“Don’t you dare, Moony-” he warned, but Remus waved him off and cleared his throat.",English,3634,1/1,109,8139,1167,69645
work_9180685,user-2602396,"Mine To Own, Ours To Keep",bumble_Bree,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,08 May 2018,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Severus Snape', 'Hermione Granger', 'Tom Riddle', 'Ginny Weasley']","['Alternate Universe', 'Alpha Harry', 'Omega Draco', 'Bottom Draco', 'Anal Sex', 'Anal Fingering', 'Rimming', 'Licking', 'beastiality', 'Wolves', 'alpha/beta/omega', 'Smut', 'Porn', 'Rough Sex', 'Mpreg', 'Knotting', 'Fluff', 'Romance', 'Heat Cycles', 'Miscarriage', 'Younger Draco', 'Delicate Draco', 'Powerful Harry', 'Self-Lubrication', 'facesitting', 'Love', 'Felching', 'Child Birth (non-graphic)', 'Lactation', 'Male Lactation', 'Dry Orgasming', 'Oral Sex', 'Lactation Kink', 'Fisting', 'Size Difference', 'Smaller Draco']","When Draco is bought at a slave market, he fully expects a difficult road ahead of him.",English,69033,22/22,631,8127,1951,329759
work_12608820,user-9,Harry Potter and the Den of Snakes,orphan_account,['Harry Potter - J. K. Rowling'],Not Rated,['Choose Not To Use Archive Warnings'],"['F/M', 'Gen']",Complete Work,13 Nov 2017,['No Relationship Tags'],"['Harry Potter', 'Theodore Nott', 'Theo Nott', 'Blaise Zabini', 'Original Male Character(s)', 'Hermione Granger', 'Ron Weasley', 'Neville Longbottom', 'Fred and George - Character', 'Weasleys - Character', 'Ginny Weasley', 'Luna Lovegood', 'Daphne Greengrass', 'Crabbe', 'Goyle', 'Millicent Bulstrode', 'Pansy Parkinson', 'Lavender Brown', 'Parvati Patil', 'Minerva McGonagall', 'Severus Snape', 'Albus Dumbledore', 'James Potter']","['Potter Twins', 'WBWL', 'Slytherin Harry', 'Slytherin Harry Potter', 'Gray Harry', 'a rewrite of book one if Harry was in Slytherin and his twin brother Jules was a git', 'potential dumbledore bashing', 'mild james potter bashing', 'potential snape bashing', ""Draco Malfoy's still annoying"", 'Slytherin Politics', 'slytherin maneuvers', ""i don't know what else is supposed to go here"", ""I'll probably add more tags later"", 'idk pairings yet']","After ten years of misery with the Dursleys, Harry Potter learns that he has magic. Except, in this story, it's not a surprise-the only surprise is that there are others like him. Including his twin brother, Julian Potter, the savior of the Wizarding world. ",English,78245,9/9,548,8122,1208,215890
work_15783759,user-221295,To Hurt and Heal,cassisluna,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,24 Aug 2018,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Ginny Weasley', 'Astoria Greengrass']","['Slow Burn', 'Pining', 'Hogwarts Eighth Year', 'Post-Canon', 'Pining Harry', 'Pining Draco Malfoy', 'Pining Harry Potter', 'Mutual Pining', 'Hogwarts Era', 'Hurt/Comfort', 'Angst with a Happy Ending']","They say that everybody who gets out of Azkaban comes out a little mad. After the war, Draco Malfoy spends three months in Azkaban. He just wants to go insane in peace, but Harry Potter finds that he, inexplicably, still can't leave Draco alone.",English,21608,1/1,243,8106,1685,68326
work_15649041,user-4007208,Corruption,itsjustsilver,['Harry Potter - J. K. Rowling'],Explicit,"['Graphic Depictions Of Violence', 'Major Character Death']",['F/M'],Work in Progress,22 Oct 2022,"['Harry Potter/Tom Riddle', 'Harry Potter/Voldemort', 'Harry Potter/Tom Riddle | Voldemort']","['Tom Riddle | Voldemort', 'Harry Potter']","['Female Harry Potter', 'Female Harry', 'Horcruxes', 'Sane Voldemort (Harry Potter)', 'Sane Tom Riddle', 'Dark Harry Potter', 'Alternate Universe - Canon Divergence', 'Violence', 'Psychopathic Behaviour', 'Possessive Behavior', 'Possessive Tom Riddle', 'Possessive Voldemort (Harry Potter)', 'Cruelty', 'Alternate Universe - Voldemort Wins', 'Emotional/Psychological Abuse', 'Sociopathic Tom Riddle', 'Manipulative Tom Riddle', 'Psychological Torture', 'Hurt/Comfort', 'Gaslighting', 'Unhealthy Relationships', 'Captivity', 'Power Imbalance', 'Relationship Negotiation', 'Protective Tom Riddle', 'Emotional Manipulation', 'Trauma Bonding', 'Parseltongue', 'Angst', 'Moral Drift', 'Emotional Desensitisation', 'Slow Build', 'Eventual Sex', 'Empire-building', 'Politics', 'what is love?', 'Mind Games', 'Manipulation', 'Power Dynamics', 'Desire', 'Internal Conflict', 'Moral Dilemmas', 'Is beauty only ever skin deep?', 'Public Display of Affection', 'Beauty is its own virtue']","Hera Potter is the girl who lived, preparing to die at the hands of Voldemort in the Forbidden Forest. ",English,128988,33/?,1373,8105,966,154610
work_14464764,user-2902433,Through The Fire,SongAngel,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,08 Aug 2021,"['Draco Malfoy/Harry Potter', 'Sirius Black/Remus Lupin', 'Hermione Granger/Fred Weasley', 'Viktor Krum/Ron Weasley', 'Neville Longbottom/Blaise Zabini']","['Harry Potter', 'Minerva McGonagall', 'Draco Malfoy', 'Remus Lupin', 'Albus Dumbledore', 'Ron Weasley', 'Hermione Granger', 'Blaise Zabini']","['Romance', 'Fluff', 'Childhood Friends', 'Animagus Harry Potter', 'Mutual Pining', 'Rewriting the whole dang story', 'Because I can', 'wolfstar', 'Drarry', 'Soooooo excited', 'Soulmates', 'Minor Character Death', 'Blood and Injury', 'Violence', 'Dragon takes a bite out of somebody', 'Wolf Pack', 'Powerful Harry Potter', ""I'm just so dang proud of this story"", 'Harry Potter series rewrite']",Minerva McGonagall checks up on little Harry Potter and finds that not all is as it should be. She makes a decision that will change everything for the Boy Who Lives.,English,212551,50/50,1613,8104,2219,269676
work_12480304,user-2503462,Draco Malfoy and the Letter from the Future,DracoWillHearAboutThis,['Harry Potter - J. K. Rowling'],General Audiences,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,12 Jan 2018,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Narcissa Black Malfoy', 'Lucius Malfoy', 'Ron Weasley', 'Hermione Granger', 'Rubeus Hagrid', 'Theodore Nott', 'Vincent Crabbe', 'Gregory Goyle', 'Severus Snape', 'Minerva McGonagall', 'Albus Dumbledore', 'Quirinus Quirrell', 'Tom Riddle | Voldemort', 'Neville Longbottom']","['Time Travel', 'Harry Potter Series Retold', 'POV Draco Malfoy', 'Draco & Harry Friendship', 'Bullying']","
  All he wanted was a way out. A way to do it all over again, and to erase his mistakes. He stared at the crackling blue flames so hard they imprinted in his vision. 
",English,33459,8/8,782,8102,914,157231
work_23461513,user-6764599,Isolation,bexchan,['Harry Potter - J. K. Rowling'],Mature,['Major Character Death'],['F/M'],Complete Work,03 Apr 2020,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Severus Snape', 'Minerva McGonagall', 'Theodore Nott', 'Blaise Zabini', 'Luna Lovegood', 'Ron Weasley', 'Harry Potter', 'Andromeda Black Tonks', 'Nymphadora Tonks', 'Teddy Lupin', 'Narcissa Black Malfoy']","['Harry Potter Epilogue What Epilogue | EWE', 'Hogwarts Seventh Year', 'Wizarding Wars (Harry Potter)', 'Angst', 'Swearing', 'Smut']","He can't leave the room. Her room. And it's all the Order's fault. Confined to a small space with only the Mudblood for company, something's going to give. Maybe his sanity. Maybe not. ""There,"" she spat. ""Now your Blood's filthy too!"" DM/HG. PostHBP. Now complete with the epilogue.",English,264105,49/49,836,8101,4185,529793
work_17465114,work-17465114,A Little Help from a Snake,Anonymous,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,26 Feb 2021,"['Harry Potter/Tom Riddle', 'Sirius Black/Remus Lupin', 'Sirius Black & Remus Lupin & Severus Snape', 'Minor or Background Relationship(s)']","['Harry Potter', 'Tom Riddle', 'Severus Snape', 'Remus Lupin', 'Sirius Black', 'Albus Dumbledore', 'one snarky snake']","['Alternate Universe - Canon Divergence', 'Slytherin Harry Potter', 'Asexual Harry Potter', 'Harry Potter is Not a Horcrux', 'Manipulative Albus Dumbledore', 'Evil Albus Dumbledore', 'Albus Dumbledore Bashing', 'Some additional bashing that doesn’t last', 'Soul Bond', 'Crack Treated Seriously', 'Out of Character', 'No Smut', 'Asterisk means a revision has been made', 'no reposts']","It was a normal day for Harry. He woke up, made breakfast for his relatives, ate some leftovers, and went out to do the chores set for him. Then it all changed when he accidentally disturbed a snake in the grass.",English,137961,80/80,1840,8079,2177,266849
work_12045300,user-3001752,"Nearly Lost Things, Carefully Tended",SquadOfCats,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,13 Oct 2017,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Ron Weasley', 'Ginny Weasley', 'Luna Lovegood']","['Angst', 'Humor', 'Happy Ending', 'HP: EWE', 'Explicit Language', 'Explicit Sexual Content', 'Minor Hermione Granger/Ron Weasley', 'Minor Luna Lovegood/Ginny Weasley', 'H/D Career Fair 2017', 'Post-War', 'Grimmauld Place', 'Antique Appraiser Draco Malfoy', 'Memories', 'Slow Build', 'Redeemed Draco Malfoy', 'Layabout Harry Potter', 'Courtship', 'Harry Potter Fails at Courting']","Three years after the war, Harry is lost, drifting, and feeling left behind. In an effort to get control of his life, he commits to cleaning out Grimmauld Place top-to-bottom and forcing it to be a home, whether it likes it or not. The rotten old house is stuffed full of antiques, and Harry is shocked to discover none other than Draco Malfoy running the local antique shop. Malfoy is polite -- too polite, and Harry soon finds himself with a mission: to annoy and bother Malfoy with the most hideous, absurd antiques he can find. But along the way, Harry comes to appreciate Draco, his work, and the power of connecting to the people who came before him. It's a hard lesson, but Harry learns that if he wants to build a future, he has to reconnect to his past, and Draco might just be the one to help him do it.",English,46653,13/13,858,8074,2300,99695
work_391329,user-6004,Edible Smudges and Insufferable Potters (and Insufferable Smudges and Edible Potters),Faith Wood (faithwood),['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,25 Apr 2012,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['First Kiss', 'Fluff']","I'm embarrassed to say that the title summarises the fic perfectly. But let me try something else: All Draco wants to do is study. That's what libraries are for. Study History of Magic, that is. Not Potter.",English,2217,1/1,89,8051,905,75508
work_14010333,user-2736428,Flower War,XxTheDarkLordxX,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],"['F/F', 'F/M', 'M/M']",Complete Work,18 Mar 2018,"['Draco Malfoy/Harry Potter', 'Gregory Goyle/Neville Longbottom (Implied)', 'Hermione Granger/Ron Weasley (implied)', 'Luna Lovegood/Ginny Weasley (Implied)']","['Harry Potter', 'Draco Malfoy', 'Neville Longbottom', 'Gregory Goyle', 'Ron Weasley', 'Luna Lovegood', 'Ginny Weasley']","['Fluff', 'Flowers', 'Language of Flowers', 'Redeemed Draco Malfoy', ""he's trying"", 'self discovery', 'A flower for every situation', 'Affectionate Insults', 'Flirting', 'Humor', 'Tooth-Rotting Fluff', 'Ron Weasley is a Good Friend', 'Neville is a Good Friend', 'Hogwarts Eighth Year']","“So, I was thinking—” Neville cut off, causing Harry to peer up curiously. Neville’s eyes were narrowed on the flower, small frown marring his features. “Oh, how rude.”",English,8307,1/1,321,8050,1550,65393
work_8698702,work-8698702,"Five Times They Weren't, and One Time They Totally Were",Anonymous,"['Fantastic Beasts and Where to Find Them (Movies)', 'Harry Potter - J. K. Rowling']",Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,30 Nov 2016,"['Original Percival Graves/Newt Scamander', 'Tina Goldstein & Newt Scamander', 'Tina Goldstein & Original Percival Graves']","['Original Percival Graves', 'Newt Scamander', 'Percival Graves', 'Tina Goldstein']","['Comedy', 'Misunderstandings', 'Fake/Pretend Relationship', 'Hurt/Comfort', 'Tina is confused']",Tina is beginning to think that this fiancé act is a getting a bit suspicious. But that can't be right; she just has an overactive imagination. Surely Percival Graves isn't serious when he calls Newt Scamander his 'betrothed'. Right?,English,3466,6/6,171,8049,1471,66207
work_5319905,user-1065570,The Secret Rune,XxXxDarkVampirexXxX,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['F/M'],Work in Progress,03 Aug 2022,"['Harry Potter/Tom Riddle', 'Sirius Black/Remus Lupin', 'Hermione Granger/Theodore Nott', 'One Sided Draco Malfoy/Harry Potter', 'Cedric Diggory/Original Female Character(s)']","['Harry Potter', 'Tom Riddle | Voldemort', 'Hermione Granger', 'Theodore Nott', 'Luna Lovegood', 'Neville Longbottom', 'Sirius Black', 'Remus Lupin', 'Albus Dumbledore', 'The Weasleys', 'The Malfoys', 'Bartemius Crouch Jr.', 'Original Female Character(s)']","['Dark!Harry', 'twin!harry', 'Female Harry Potter', 'Wrong Boy-Who-Lived', 'Slytherin!Harry', 'Ravenclaw!Hermione', 'Hufflepuff!Neville', 'Manipulative Dumbledore', 'Alternate Universe - Canon Divergence', 'Nothing too major until fourth year though', 'Eventual Relationships', 'Eventual Romance', 'Eventual Smut', 'Other Additional Tags to Be Added']","Not many knew that the Potters had twins. After the Halloween attack of '81, Rose was declared the Girl-Who-Lived, and Violet was all but forgotten. The twins were separated, one receiving a better upbringing than the other. But Dumbledore made a very big mistake. Rose was not the GWL, Violet was. And now she's learning the truth...",English,140093,28/?,1915,8049,2343,187690
work_14085165,user-61527,"While I Was Fearing It, It Came",willowscribe,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,25 Mar 2018,['Harry Potter & Severus Snape'],"['Harry Potter', 'Severus Snape']","['Hurt/Comfort', 'Angst', 'Hogwarts Fifth Year', 'Book 5: Harry Potter and the Order of the Phoenix', 'Self-Harm', 'Implied/Referenced Self-Harm', 'Implied/Referenced Child Abuse', 'Abusive Dursley Family', 'Suicidal Thoughts', 'Implied/Referenced Suicide', 'Severus Snape Has a Heart', 'Lily Evans Potter & Severus Snape Friendship', 'Potions Class', 'understanding each other', 'Secrets Reveal']","Snape rolled his eyes. ""You're not scared of blood, Potter. For one, you're a Gryffindor. For another, you seem to face down the Dark Lord with alarming regularity. If you were afraid of blood, you wouldn't have made it past your first year in this castle.""",English,5788,1/1,121,8039,1357,54842
